V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14
DONGSHAN 	Total	548942	279113	269829	59550	32448	27102	489392	246665	242727	89.15	88.37	89.96
DONGSHAN 	Donghu	69207	34028	35179	9101	4769	4332	60106	29259	30847	86.85	85.99	87.69
DONGSHAN 	Nonglin	44119	21722	22397	5260	2839	2421	38859	18883	19976	88.08	86.93	89.19
DONGSHAN 	Meihuacun	55224	28122	27102	5991	3610	2381	49233	24512	24721	89.15	87.16	91.21
DONGSHAN 	Huanghuagang	79770	41539	38231	9559	5290	4269	70211	36249	33962	88.02	87.26	88.83
DONGSHAN 	Huale	48756	27552	21204	4453	2521	1932	44303	25031	19272	90.87	90.85	90.89
DONGSHAN 	Jianshe	45411	22704	22707	3620	1801	1819	41791	20903	20888	92.03	92.07	91.99
DONGSHAN 	Datang	41519	20317	21202	4183	2096	2087	37336	18221	19115	89.93	89.68	90.16
DONGSHAN 	Zhuguang	57273	28516	28757	6999	3626	3373	50274	24890	25384	87.78	87.28	88.27
DONGSHAN 	Dadong	71419	36110	35309	6479	3429	3050	64940	32681	32259	90.93	90.5	91.36
DONGSHAN 	Baiyun	36244	18503	17741	3905	2467	1438	32339	16036	16303	89.23	86.67	91.89
LIWAN 	Total	471230	238584	232646	52875	30570	22305	418355	208014	210341	88.78	87.19	90.41
LIWAN 	Jinhua	49512	24817	24695	4941	2867	2074	44571	21950	22621	90.02	88.45	91.60
LIWAN 	Lingnan	34246	17068	17178	3405	1811	1594	30841	15257	15584	90.06	89.39	90.72
LIWAN 	Nanyuan	55436	28582	26854	6054	3712	2342	49382	24870	24512	89.08	87.01	91.28
LIWAN 	Caihong	44569	22422	22147	4467	2407	2060	40102	20015	20087	89.98	89.27	90.70
LIWAN 	Duobao	36773	18860	17913	4385	2679	1706	32388	16181	16207	88.08	85.80	90.48
LIWAN 	Longjin	39235	19346	19889	3438	1720	1718	35797	17626	18171	91.24	91.11	91.36
LIWAN 	Xicun	38915	19681	19234	3891	2388	1503	35024	17293	17731	90	87.87	92.19
LIWAN 	Zhanqian	33465	17335	16130	4243	2388	1855	29222	14947	14275	87.32	86.22	88.5
LIWAN 	Shamian	4347	2158	2189	412	226	186	3935	1932	2003	90.52	89.53	91.5
LIWAN 	Fengyuan	53737	26741	26996	6373	3463	2910	47364	23278	24086	88.14	87.05	89.22
LIWAN 	Changhua	33109	16339	16770	4865	2587	2278	28244	13752	14492	85.31	84.17	86.42
LIWAN 	Hualin	47886	25235	22651	6401	4322	2079	41485	20913	20572	86.63	82.87	90.82
YUEXIU 	Total	338822	168036	170786	34926	18887	16039	303896	149149	154747	89.69	88.76	90.61
YUEXIU 	Renmin	34112	17115	16997	5144	2861	2283	28968	14254	14714	84.92	83.28	86.57
YUEXIU 	Daxin	44415	22419	21996	4268	2369	1899	40147	20050	20097	90.39	89.43	91.37
YUEXIU 	Shishu	38921	19280	19641	3669	1840	1829	35252	17440	17812	90.57	90.46	90.69
YUEXIU 	Guangta	32285	15905	16380	3547	1805	1742	28738	14100	14638	89.01	88.65	89.37
YUEXIU 	Liurong	39485	19448	20037	3674	1902	1772	35811	17546	18265	90.70	90.22	91.16
YUEXIU 	Dongfeng	36029	18005	18024	2933	1630	1303	33096	16375	16721	91.86	90.95	92.77
YUEXIU 	Hongqiao	35870	17464	18406	2839	1508	1331	33031	15956	17075	92.09	91.37	92.77
YUEXIU 	Guangwei	32133	16111	16022	2767	1582	1185	29366	14529	14837	91.39	90.18	92.60
YUEXIU 	Beijing	26614	13314	13300	3933	2135	1798	22681	11179	11502	85.22	83.96	86.48
YUEXIU 	Liuhua	18958	8975	9983	2152	1255	897	16806	7720	9086	88.65	86.02	91.01
HAIZHU 	Total	1225825	646819	579006	390441	214886	175555	835384	431933	403451	68.15	66.78	69.68
HAIZHU 	Chigang	100927	52593	48334	22691	12623	10068	78236	39970	38266	77.52	76	79.17
HAIZHU 	Xingang	74003	40085	33918	5059	3047	2012	68944	37038	31906	93.16	92.40	94.07
HAIZHU 	Changgang	90717	45860	44857	8059	4192	3867	82658	41668	40990	91.12	90.86	91.38
HAIZHU 	Jiangnanzhong	71673	36394	35279	8511	4703	3808	63162	31691	31471	88.13	87.08	89.21
HAIZHU 	Binjiang	56500	31874	24626	6554	3839	2715	49946	28035	21911	88.40	87.96	88.98
HAIZHU 	Sushe	59900	30628	29272	9098	4955	4143	50802	25673	25129	84.81	83.82	85.85
HAIZHU 	Haizhuang	60377	30207	30170	6997	3625	3372	53380	26582	26798	88.41	88	88.82
HAIZHU 	Nanhuaxi	41981	20529	21452	4669	1963	2706	37312	18566	18746	88.88	90.44	87.39
HAIZHU 	Longfeng	85443	43602	41841	12130	6868	5262	73313	36734	36579	85.80	84.25	87.42
HAIZHU 	Shayuan	54439	27878	26561	5538	3016	2522	48901	24862	24039	89.83	89.18	90.5
HAIZHU 	Nanshitou	86373	47119	39254	21086	12941	8145	65287	34178	31109	75.59	72.54	79.25
HAIZHU 	Fengyang	72376	38776	33600	34112	19286	14826	38264	19490	18774	52.87	50.26	55.87
HAIZHU 	Ruibao	63098	33829	29269	36177	20044	16133	26921	13785	13136	42.67	40.75	44.88
