V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14
DONGSHI 	Total	84248	100	27490	32.63	47536	56.42	9094	10.79	128	0.15	          	          
DONGSHI 	Mingguanglu	8401	100	3207	38.17	4199	49.98	986	11.74	9	0.11	          	          
DONGSHI 	Chezhan	6878	100	2465	35.84	3619	52.62	787	11.44	7	0.10	          	          
DONGSHI 	Shenglilu	4432	100	1581	35.67	2305	52.01	540	12.18	6	0.14	          	          
DONGSHI 	Sanlijie	12041	100	3828	31.79	6978	57.95	1212	10.07	23	0.19	          	          
DONGSHI 	Tonglinglu	14484	100	4512	31.15	8417	58.11	1535	10.60	20	0.14	          	          
DONGSHI 	Qilizhan	8858	100	2756	31.11	5094	57.51	987	11.14	21	0.24	          	          
DONGSHI 	Hongguang	11513	100	3666	31.84	6721	58.38	1103	9.58	23	0.20	          	          
DONGSHI 	Hepinglu	7622	100	2307	30.27	4503	59.08	807	10.59	5	0.07	          	          
DONGSHI 	Datonglu	10019	100	3168	31.62	5700	56.89	1137	11.35	14	0.14	          	          
ZHONGSHI 	Total	79461	100	24908	31.35	45957	57.84	8472	10.66	124	0.16	          	          
ZHONGSHI 	Shouchun	4574	100	1610	35.20	2376	51.95	581	12.70	7	0.15	          	          
ZHONGSHI 	Gulou	2866	100	1094	38.17	1470	51.29	299	10.43	3	0.10	          	          
ZHONGSHI 	Xiaoyaojin	2651	100	1009	38.06	1337	50.43	302	11.39	3	0.11	          	          
ZHONGSHI 	Sanpailou	5521	100	1657	30.01	2945	53.34	901	16.32	18	0.33	          	          
ZHONGSHI 	Xianqiao	2888	100	1047	36.25	1490	51.59	346	11.98	5	0.17	          	          
ZHONGSHI 	Yimin	9841	100	3093	31.43	5815	59.09	923	9.38	10	0.10	          	          
ZHONGSHI 	Anqinglu	10889	100	3356	30.82	6246	57.36	1262	11.59	25	0.23	          	          
ZHONGSHI 	Guangming	6902	100	2171	31.45	3818	55.32	901	13.05	12	0.17	          	          
ZHONGSHI 	Bozhoulu	11947	100	3377	28.27	7555	63.24	999	8.36	16	0.13	          	          
ZHONGSHI 	Shuanggang	21382	100	6494	30.37	12905	60.35	1958	9.16	25	0.12	          	          
XISHI 	Total	104461	100	34301	32.84	60081	57.52	9900	9.48	179	0.17	          	          
XISHI 	Sanlian	8185	100	2818	34.43	4492	54.88	862	10.53	13	0.16	          	          
XISHI 	Chaohulu	6440	100	2272	35.28	3571	55.45	586	9.10	11	0.17	          	          
XISHI 	Baohe	12923	100	4409	34.12	7233	55.97	1253	9.70	28	0.22	          	          
XISHI 	Wuhulu	15930	100	5172	32.47	9169	57.56	1563	9.81	26	0.16	          	          
XISHI 	Nanqilizhan	18285	100	5646	30.88	11102	60.72	1515	8.29	22	0.12	          	          
XISHI 	Cun	12964	100	4562	35.19	7134	55.03	1246	9.61	22	0.17	          	          
XISHI 	Huposhanzhuang	6215	100	2085	33.55	3585	57.68	539	8.67	6	0.10	          	          
XISHI 	Xiyuanxincun	7973	100	2504	31.41	4439	55.68	1011	12.68	19	0.24	          	          
XISHI 	Shushanlu	15546	100	4833	31.09	9356	60.18	1325	8.52	32	0.21	          	          
HEFEI JIAOQU 	Total	227714	100	75446	33.13	129864	57.03	21790	9.57	614	0.27	          	          
HEFEI JIAOQU 	Xinghuacun	33170	100	12200	36.78	18369	55.38	2521	7.60	80	0.24	          	          
HEFEI JIAOQU 	Qilitang	12239	100	3268	26.70	7630	62.34	1299	10.61	42	0.34	          	          
HEFEI JIAOQU 	Changqing	50409	100	19302	38.29	27535	54.62	3497	6.94	75	0.15	          	          
HEFEI JIAOQU 	Daxing	10933	100	2553	23.35	6775	61.97	1565	14.31	40	0.37	          	          
HEFEI JIAOQU 	Dayang	6909	100	1856	26.86	4374	63.31	653	9.45	26	0.38	          	          
HEFEI JIAOQU 	Luogang	19522	100	5411	27.72	11774	60.31	2273	11.64	64	0.33	          	          
HEFEI JIAOQU 	Yixing	8663	100	2551	29.45	4939	57.01	1148	13.25	25	0.29	          	          
HEFEI JIAOQU 	Yicheng	7080	100	1484	20.96	4136	58.42	1409	19.90	51	0.72	          	          
HEFEI JIAOQU 	Chengdong	24806	100	10533	42.46	12330	49.71	1900	7.66	43	0.17	          	          
HEFEI JIAOQU 	Daxu	6783	100	1683	24.81	3834	56.52	1216	17.93	50	0.74	          	          
HEFEI JIAOQU 	Sanshigang	3487	100	858	24.61	2119	60.77	489	14.02	21	0.60	          	          
HEFEI JIAOQU 	Xinzhanzonghekaifashiyanqu	9202	100	3295	35.81	5185	56.35	707	7.68	15	0.16	          	          
HEFEI JIAOQU 	Gaoxinjishuchanyekaifaqu	25222	100	7813	30.98	15074	59.77	2274	9.02	61	0.24	          	          
HEFEI JIAOQU 	Jingjijishukaifaqu	9289	100	2639	28.41	5790	62.33	839	9.03	21	0.23	          	          
CHANGFENG 	Total	230237	100	37668	16.36	145168	63.05	45180	19.62	2220	0.96	1	          
CHANGFENG 	Shuihu	18031	100	3429	19.02	11990	66.5	2504	13.89	108	0.60	          	          
CHANGFENG 	Caoan	7119	100	960	13.49	4539	63.76	1523	21.39	97	1.36	          	          
CHANGFENG 	Yanggong	7332	100	1098	14.98	4489	61.22	1644	22.42	101	1.38	          	          
CHANGFENG 	Zhuangmu	5378	100	690	12.83	3516	65.38	1116	20.75	56	1.04	          	          
CHANGFENG 	Yangmiao	9043	100	1326	14.66	5867	64.88	1763	19.5	87	0.96	          	          
CHANGFENG 	Wushan	10674	100	1618	15.16	7020	65.77	1949	18.26	87	0.82	          	          
CHANGFENG 	Gangji	7436	100	1447	19.46	4546	61.14	1379	18.54	64	0.86	          	          
CHANGFENG 	Shuangdun	10608	100	2181	20.56	6564	61.88	1777	16.75	86	0.81	          	          
CHANGFENG 	Xiatang	11648	100	2257	19.38	7369	63.26	1932	16.59	90	0.77	          	          
CHANGFENG 	Zhuxang	10391	100	1820	17.52	6537	62.91	1959	18.85	74	0.71	1	0.01
CHANGFENG 	Kongdian	11037	100	1488	13.48	7043	63.81	2372	21.49	134	1.21	          	          
CHANGFENG 	Zhangci	6638	100	911	13.72	3967	59.76	1660	25.01	100	1.51	          	          
CHANGFENG 	Xumiao	6167	100	764	12.39	3903	63.29	1411	22.88	89	1.44	          	          
CHANGFENG 	Luotang	8191	100	1128	13.77	5031	61.42	1937	23.65	95	1.16	          	          
CHANGFENG 	Sunmiao	4318	100	514	11.90	2561	59.31	1172	27.14	71	1.64	          	          
CHANGFENG 	Shiyuan	3946	100	434	11	2417	61.25	1038	26.31	57	1.44	          	          
CHANGFENG 	Sanhe	6730	100	913	13.57	4429	65.81	1330	19.76	58	0.86	          	          
CHANGFENG 	Guduihuizu	3485	100	440	12.63	2169	62.24	834	23.93	42	1.21	          	          
CHANGFENG 	Yijing	10140	100	1455	14.35	6587	64.96	1999	19.71	99	0.98	          	          
CHANGFENG 	Tushan	7009	100	1164	16.61	4467	63.73	1316	18.78	62	0.88	          	          
CHANGFENG 	Xiadian	4780	100	601	12.57	2988	62.51	1151	24.08	40	0.84	          	          
CHANGFENG 	Sanshitou	9054	100	2045	22.59	5378	59.40	1575	17.40	56	0.62	          	          
CHANGFENG 	Luoji	4100	100	816	19.90	2445	59.63	807	19.68	32	0.78	          	          
CHANGFENG 	Buli	5827	100	1041	17.87	3613	62	1126	19.32	47	0.81	          	          
CHANGFENG 	Taohu	5021	100	882	17.57	3105	61.84	997	19.86	37	0.74	          	          
CHANGFENG 	Taolou	6756	100	1126	16.67	4406	65.22	1164	17.23	60	0.89	          	          
CHANGFENG 	Zaojia	7880	100	1328	16.85	4870	61.80	1611	20.44	71	0.90	          	          
CHANGFENG 	Duji	7364	100	1451	19.70	4492	61	1338	18.17	83	1.13	          	          
CHANGFENG 	Peihe	5489	100	738	13.45	3388	61.72	1304	23.76	59	1.07	          	          
CHANGFENG 	Zuodian	7205	100	1268	17.60	4536	62.96	1332	18.49	69	0.96	          	          
CHANGFENG 	Shuangfenggongyequ	1440	100	335	23.26	936	65	160	11.11	9	0.62	          	          
FEIDONG 	Total	268323	100	45478	16.95	164493	61.30	56061	20.89	2289	0.85	2	          
FEIDONG 	Dianbu	29219	100	5694	19.49	19120	65.44	4238	14.5	167	0.57	          	          
FEIDONG 	Cuo	11007	100	2440	22.17	6497	59.03	1976	17.95	94	0.85	          	          
FEIDONG 	Liangyuan	9374	100	1507	16.08	5942	63.39	1873	19.98	52	0.55	          	          
FEIDONG 	Qiaotouji	9041	100	1876	20.75	5245	58.01	1847	20.43	73	0.81	          	          
FEIDONG 	Changlinhe	7911	100	1688	21.34	4400	55.62	1759	22.23	64	0.81	          	          
FEIDONG 	Xishanyi	8988	100	1505	16.74	5286	58.81	2118	23.56	79	0.88	          	          
FEIDONG 	Shitang	9868	100	1776	18	5942	60.21	2073	21.01	77	0.78	          	          
FEIDONG 	Gucheng	3909	100	789	20.18	2498	63.90	598	15.30	24	0.61	          	          
FEIDONG 	Badou	7584	100	1052	13.87	4798	63.26	1661	21.90	73	0.96	          	          
FEIDONG 	Yuantuan	6985	100	1090	15.60	4331	62	1495	21.40	69	0.99	          	          
FEIDONG 	Bailong	8827	100	1297	14.69	5742	65.05	1733	19.63	55	0.62	          	          
FEIDONG 	Longgang	6331	100	1068	16.87	3910	61.76	1283	20.27	70	1.11	          	          
FEIDONG 	Liujiafan	5064	100	1085	21.43	2781	54.92	1153	22.77	45	0.89	          	          
FEIDONG 	Fuxing	6681	100	1296	19.40	3894	58.28	1433	21.45	58	0.87	          	          
FEIDONG 	Changle	6888	100	1744	25.32	3746	54.38	1352	19.63	46	0.67	          	          
FEIDONG 	Longtang	5537	100	1297	23.42	3061	55.28	1120	20.23	59	1.07	          	          
FEIDONG 	Modian	6212	100	1035	16.66	3729	60.03	1384	22.28	64	1.03	          	          
FEIDONG 	Zhongxing	7618	100	1279	16.79	4511	59.22	1759	23.09	69	0.91	          	          
FEIDONG 	Wangtie	7186	100	1386	19.29	4257	59.24	1489	20.72	54	0.75	          	          
FEIDONG 	Jieji	8198	100	1120	13.66	4853	59.20	2144	26.15	81	0.99	          	          
FEIDONG 	Gaoliang	6121	100	938	15.32	3765	61.51	1372	22.41	46	0.75	          	          
FEIDONG 	Hucheng	4123	100	406	9.85	2427	58.86	1241	30.10	49	1.19	          	          
FEIDONG 	Lukou	5209	100	949	18.22	3148	60.43	1065	20.45	47	0.90	          	          
FEIDONG 	Zhangji	7224	100	1083	14.99	4409	61.03	1662	23.01	70	0.97	          	          
FEIDONG 	Caomiao	5484	100	809	14.75	3358	61.23	1264	23.05	53	0.97	          	          
FEIDONG 	Yangtang	6850	100	910	13.28	4424	64.58	1468	21.43	48	0.70	          	          
FEIDONG 	Mahu	6262	100	841	13.43	3883	62.01	1476	23.57	62	0.99	          	          
FEIDONG 	Chenji	6173	100	681	11.03	4000	64.80	1432	23.20	60	0.97	          	          
FEIDONG 	Guangxing	2590	100	391	15.10	1563	60.35	601	23.20	35	1.35	          	          
FEIDONG 	Xiangdao	8147	100	1123	13.78	5287	64.90	1672	20.52	64	0.79	1	0.01
FEIDONG 	Yangdian	7538	100	951	12.62	4553	60.40	1949	25.86	85	1.13	          	          
FEIDONG 	Fuwang	4635	100	540	11.65	2930	63.21	1108	23.91	57	1.23	          	          
FEIDONG 	Wangcheng	4081	100	466	11.42	2483	60.84	1082	26.51	50	1.23	          	          
FEIDONG 	Qinglong	5246	100	738	14.07	3252	61.99	1193	22.74	62	1.18	1	0.02
FEIDONG 	Feiji	3003	100	373	12.42	1878	62.54	716	23.84	36	1.20	          	          
FEIDONG 	Paifanghuizumanzu	3796	100	529	13.94	2434	64.12	802	21.13	31	0.82	          	          
FEIDONG 	Longshan	3410	100	338	9.91	2305	67.60	741	21.73	26	0.76	          	          
FEIDONG 	Longgangkaifaqu	6003	100	1388	23.12	3851	64.15	729	12.14	35	0.58	          	          
FEIXI 	Total	239631	100	40115	16.74	149339	62.32	48315	20.16	1862	0.78	          	          
FEIXI 	Shangpai	26193	100	5628	21.49	16779	64.06	3670	14.01	116	0.44	          	          
FEIXI 	Sanhe	5305	100	1398	26.35	2958	55.76	926	17.46	23	0.43	          	          
FEIXI 	Taohua	5125	100	996	19.43	3319	64.76	786	15.34	24	0.47	          	          
FEIXI 	Huagang	6889	100	1092	15.85	4350	63.14	1398	20.29	49	0.71	          	          
FEIXI 	Gaoliu	10738	100	1974	18.38	6620	61.65	2054	19.13	90	0.84	          	          
FEIXI 	Guanting	8328	100	1230	14.77	5211	62.57	1816	21.81	71	0.85	          	          
FEIXI 	Xiaomiao	10215	100	1983	19.41	6173	60.43	1974	19.32	85	0.83	          	          
FEIXI 	Shannan	9205	100	1687	18.33	5868	63.75	1577	17.13	73	0.79	          	          
FEIXI 	Fengle	9467	100	1362	14.39	5879	62.10	2158	22.79	68	0.72	          	          
FEIXI 	Nangang	8768	100	1599	18.24	5480	62.5	1636	18.66	53	0.60	          	          
FEIXI 	Nongxing	9959	100	1691	16.98	6282	63.08	1925	19.33	61	0.61	          	          
FEIXI 	Xincang	4107	100	647	15.75	2503	60.94	925	22.52	32	0.78	          	          
FEIXI 	Changgang	7341	100	1150	15.67	4347	59.22	1768	24.08	76	1.04	          	          
FEIXI 	Gaodian	9836	100	1477	15.02	6170	62.73	2106	21.41	83	0.84	          	          
FEIXI 	Jiangxiadian	7625	100	1088	14.27	4706	61.72	1753	22.99	78	1.02	          	          
FEIXI 	Nanfenlu	5637	100	1008	17.88	3456	61.31	1117	19.82	56	0.99	          	          
FEIXI 	Juxing	4289	100	547	12.75	2760	64.35	936	21.82	46	1.07	          	          
