V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14
XIAN XINCHENGQU 	Total	521843	267906	253937	100058	54944	45114	421785	212962	208823	80.83	79.49	82.23
XIAN XINCHENGQU 	Xiyilu	19863	10444	9419	3234	2128	1106	16629	8316	8313	83.72	79.62	88.26
XIAN XINCHENGQU 	Xiwulu	31061	15371	15690	2129	1183	946	28932	14188	14744	93.15	92.30	93.97
XIAN XINCHENGQU 	Zhongshanmen	21535	10613	10922	2738	1443	1295	18797	9170	9627	87.29	86.40	88.14
XIAN XINCHENGQU 	Dongwulu	18293	9270	9023	2399	1328	1071	15894	7942	7952	86.89	85.67	88.13
XIAN XINCHENGQU 	Jiefangmen	13945	6914	7031	2495	1314	1181	11450	5600	5850	82.11	81	83.20
XIAN XINCHENGQU 	Ziqianglu	44374	22715	21659	8501	4474	4027	35873	18241	17632	80.84	80.30	81.41
XIAN XINCHENGQU 	Taihualu	67583	34036	33547	15208	7392	7816	52375	26644	25731	77.5	78.28	76.70
XIAN XINCHENGQU 	Changlexilu	48936	24724	24212	12092	6515	5577	36844	18209	18635	75.29	73.65	76.97
XIAN XINCHENGQU 	Hujiamiao	76225	39190	37035	17306	9069	8237	58919	30121	28798	77.30	76.86	77.76
XIAN XINCHENGQU 	Changlezhonglu	75635	38887	36748	8321	4518	3803	67314	34369	32945	89	88.38	89.65
XIAN XINCHENGQU 	Hansenzhai	75082	38438	36644	6808	3482	3326	68274	34956	33318	90.93	90.94	90.92
XIAN XINCHENGQU 	Shangdelu	14524	9677	4847	14484	9653	4831	40	24	16	0.28	0.25	0.33
XIAN XINCHENGQU 	Xinchengqu	14787	7627	7160	4343	2445	1898	10444	5182	5262	70.63	67.94	73.49
BEILIN 	Total	694172	369250	324922	75824	42423	33401	618348	326827	291521	89.08	88.51	89.72
BEILIN 	Nandajie	10874	5109	5765	790	433	357	10084	4676	5408	92.73	91.52	93.81
BEILIN 	Hepinglu	22047	11070	10977	1801	994	807	20246	10076	10170	91.83	91.02	92.65
BEILIN 	Baishulin	34196	17582	16614	1805	1033	772	32391	16549	15842	94.72	94.12	95.35
BEILIN 	Nanyuanmen	13350	6587	6763	497	262	235	12853	6325	6528	96.28	96.02	96.53
BEILIN 	Changlefang	74967	39671	35296	9594	5522	4072	65373	34149	31224	87.20	86.08	88.46
BEILIN 	Dongguannanjie	65108	35336	29772	3361	1998	1363	61747	33338	28409	94.84	94.35	95.42
BEILIN 	Taiyilu	123009	67551	55458	14939	8512	6427	108070	59039	49031	87.86	87.40	88.41
BEILIN 	Wenyilu	98367	52891	45476	12530	6702	5828	85837	46189	39648	87.26	87.33	87.18
BEILIN 	Changanlu	71194	35790	35404	10748	5906	4842	60446	29884	30562	84.90	83.5	86.32
BEILIN 	Zhangjiacun	136475	74004	62471	13793	7001	6792	122682	67003	55679	89.89	90.54	89.13
BEILIN 	Beilinqu	44585	23659	20926	5966	4060	1906	38619	19599	19020	86.62	82.84	90.89
LIANHU 	Total	627180	320820	306360	91129	48577	42552	536051	272243	263808	85.47	84.86	86.11
LIANHU 	Qingnianlu	59612	29566	30046	1267	700	567	58345	28866	29479	97.87	97.63	98.11
LIANHU 	Beiyuanmen	19208	9705	9503	1021	707	314	18187	8998	9189	94.68	92.72	96.70
LIANHU 	Miaohoujie	31041	16241	14800	2129	1220	909	28912	15021	13891	93.14	92.49	93.86
LIANHU 	Xidajie	30583	15087	15496	2100	1101	999	28483	13986	14497	93.13	92.70	93.55
LIANHU 	Beiguan	45476	22933	22543	3558	1798	1760	41918	21135	20783	92.18	92.16	92.19
LIANHU 	Hongmiaopo	83534	44050	39484	23750	12892	10858	59784	31158	28626	71.57	70.73	72.5
LIANHU 	Huanchengxilu	48148	24985	23163	8199	4492	3707	39949	20493	19456	82.97	82.02	84
