V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14
GULOU 	Total	556313	282981	273332	132793	68325	64468	423520	214656	208864	76.13	75.86	76.41
GULOU 	Gudong	39033	18724	20309	8342	3872	4470	30691	14852	15839	78.63	79.32	77.99
GULOU 	Guxi	54056	26739	27317	9555	4725	4830	44501	22014	22487	82.32	82.33	82.32
GULOU 	Wenquan	47935	24154	23781	10035	5247	4788	37900	18907	18993	79.07	78.28	79.87
GULOU 	Dongjie	28777	14099	14678	4701	2312	2389	24076	11787	12289	83.66	83.60	83.72
GULOU 	Nanjie	53856	26332	27524	8493	4170	4323	45363	22162	23201	84.23	84.16	84.29
GULOU 	Antai	32965	17417	15548	5961	2945	3016	27004	14472	12532	81.92	83.09	80.60
GULOU 	Huada	66113	34055	32058	11939	6466	5473	54174	27589	26585	81.94	81.01	82.93
GULOU 	Shuibu	34289	17247	17042	8187	4154	4033	26102	13093	13009	76.12	75.91	76.33
GULOU 	Wufeng	78994	39778	39216	24177	12275	11902	54817	27503	27314	69.39	69.14	69.65
GULOU 	Hongshan	120295	64436	55859	41403	22159	19244	78892	42277	36615	65.58	65.61	65.55
TAIJIANG 	Total	365973	186620	179353	91456	47423	44033	274517	139197	135320	75.01	74.59	75.45
TAIJIANG 	Yingzhou	49740	25750	23990	21097	11003	10094	28643	14747	13896	57.59	57.27	57.92
TAIJIANG 	Houzhou	14139	7454	6685	3402	1958	1444	10737	5496	5241	75.94	73.73	78.40
TAIJIANG 	Yizhou	35211	17733	17478	7221	3643	3578	27990	14090	13900	79.49	79.46	79.53
TAIJIANG 	Xingang	38927	19807	19120	11043	5592	5451	27884	14215	13669	71.63	71.77	71.49
TAIJIANG 	Shanghai	66925	33776	33149	9158	4406	4752	57767	29370	28397	86.32	86.96	85.66
TAIJIANG 	Shuanghang	20620	10509	10111	3611	2000	1611	17009	8509	8500	82.49	80.97	84.07
TAIJIANG 	Cangxia	11351	6075	5276	2580	1749	831	8771	4326	4445	77.27	71.21	84.25
TAIJIANG 	Bangzhou	16577	8157	8420	2098	923	1175	14479	7234	7245	87.34	88.68	86.05
TAIJIANG 	Chating	32372	16397	15975	6712	3524	3188	25660	12873	12787	79.27	78.51	80.04
TAIJIANG 	Yangzhong	28327	14046	14281	5419	2732	2687	22908	11314	11594	80.87	80.55	81.18
TAIJIANG 	Aofeng	24745	12571	12174	10848	5314	5534	13897	7257	6640	56.16	57.73	54.54
TAIJIANG 	Ninghua	27039	14345	12694	8267	4579	3688	18772	9766	9006	69.43	68.08	70.95
CANGSHAN 	Total	474271	239094	235177	257991	128642	129349	216280	110452	105828	45.60	46.20	45
CANGSHAN 	Cangqian	24421	11775	12646	4248	2073	2175	20173	9702	10471	82.61	82.39	82.80
CANGSHAN 	Dongsheng	9217	4688	4529	3296	1646	1650	5921	3042	2879	64.24	64.89	63.57
CANGSHAN 	Duihu	25910	12816	13094	4162	1976	2186	21748	10840	10908	83.94	84.58	83.31
CANGSHAN 	Linjiang	19138	9802	9336	3230	1441	1789	15908	8361	7547	83.12	85.30	80.84
CANGSHAN 	Sanchajie	20186	10227	9959	4661	2393	2268	15525	7834	7691	76.91	76.60	77.23
CANGSHAN 	Shangdu	12444	6991	5453	3349	2144	1205	9095	4847	4248	73.09	69.33	77.90
CANGSHAN 	Xiadu	32178	15924	16254	6581	3111	3470	25597	12813	12784	79.55	80.46	78.65
CANGSHAN 	Cangshan	45616	22077	23539	15276	7206	8070	30340	14871	15469	66.51	67.36	65.72
CANGSHAN 	Chengmen	89338	45124	44214	81549	40821	40728	7789	4303	3486	8.72	9.54	7.88
CANGSHAN 	Gaishan	88435	44783	43652	71495	35358	36137	16940	9425	7515	19.16	21.05	17.22
CANGSHAN 	Jianxin	64067	31950	32117	41909	20800	21109	22158	11150	11008	34.59	34.90	34.27
CANGSHAN 	Luozhou	19280	10064	9216	12292	6630	5662	6988	3434	3554	36.24	34.12	38.56
CANGSHAN 	Fujianshifandaxue	10193	4795	5398	1016	543	473	9177	4252	4925	90.03	88.68	91.24
CANGSHAN 	Fujiannongyedaxue	9206	5729	3477	467	271	196	8739	5458	3281	94.93	95.27	94.36
CANGSHAN 	Hongxingnongchang	4642	2349	2293	4460	2229	2231	182	120	62	3.92	5.11	2.70
MAWEI 	Total	190790	93847	96943	140498	66290	74208	50292	27557	22735	26.36	29.36	23.45
MAWEI 	Luoxing	59695	28499	31196	31658	13178	18480	28037	15321	12716	46.97	53.76	40.76
MAWEI 	Mawei	31578	16384	15194	15834	7883	7951	15744	8501	7243	49.86	51.89	47.67
MAWEI 	Tingjiang	34777	17000	17777	30905	14887	16018	3872	2113	1759	11.13	12.43	9.89
MAWEI 	Langqi	64740	31964	32776	62101	30342	31759	2639	1622	1017	4.08	5.07	3.10
JINAN 	Total	507242	264634	242608	274114	141717	132397	233128	122917	110211	45.96	46.45	45.43
JINAN 	Chayuan	78340	40572	37768	22101	11618	10483	56239	28954	27285	71.79	71.36	72.24
JINAN 	Wangzhuang	37334	18918	18416	8618	4358	4260	28716	14560	14156	76.92	76.96	76.87
JINAN 	Xiangyuan	45440	23048	22392	13604	6882	6722	31836	16166	15670	70.06	70.14	69.98
JINAN 	Gushan	149737	77129	72608	106986	53711	53275	42751	23418	19333	28.55	30.36	26.63
JINAN 	Xindian	87706	47984	39722	61322	32977	28345	26384	15007	11377	30.08	31.28	28.64
JINAN 	Yuefeng	76441	40079	36362	31288	16710	14578	45153	23369	21784	59.07	58.31	59.91
JINAN 	Huanxi	11038	5721	5317	10316	5207	5109	722	514	208	6.54	8.98	3.91
JINAN 	Lingtou	5447	2863	2584	5015	2558	2457	432	305	127	7.93	10.65	4.91
JINAN 	Shoushan	6734	3542	3192	6534	3399	3135	200	143	57	2.97	4.04	1.79
JINAN 	Rixi	6572	3542	3030	6106	3211	2895	466	331	135	7.09	9.35	4.46
JINAN 	Guling	2453	1236	1217	2224	1086	1138	229	150	79	9.34	12.14	6.49
MINHOU 	Total	572819	298429	274390	516434	265482	250952	56385	32947	23438	9.84	11.04	8.54
MINHOU 	Ganzhe	42595	22135	20460	28455	14497	13958	14140	7638	6502	33.20	34.51	31.78
MINHOU 	Baisha	31936	16948	14988	26403	13820	12583	5533	3128	2405	17.33	18.46	16.05
MINHOU 	Nanyu	49778	25071	24707	45583	22492	23091	4195	2579	1616	8.43	10.29	6.54
MINHOU 	Shanggan	17773	9293	8480	13798	7090	6708	3975	2203	1772	22.37	23.71	20.90
MINHOU 	Xiangqian	52576	27718	24858	50465	26433	24032	2111	1285	826	4.02	4.64	3.32
MINHOU 	Qingkou	68531	36315	32216	62199	32551	29648	6332	3764	2568	9.24	10.36	7.97
MINHOU 	Nantong	42177	21606	20571	39087	19624	19463	3090	1982	1108	7.33	9.17	5.39
MINHOU 	Shangjie	62280	31353	30927	57930	28503	29427	4350	2850	1500	6.98	9.09	4.85
MINHOU 	Jingxi	47352	24487	22865	41184	21014	20170	6168	3473	2695	13.03	14.18	11.79
MINHOU 	Zhuqi	27503	14045	13458	25844	13065	12779	1659	980	679	6.03	6.98	5.05
MINHOU 	Hongwei	31623	16621	15002	30124	15688	14436	1499	933	566	4.74	5.61	3.77
MINHOU 	Yangli	25781	13674	12107	25071	13235	11836	710	439	271	2.75	3.21	2.24
MINHOU 	Dahu	29082	15664	13418	28243	15104	13139	839	560	279	2.88	3.58	2.08
MINHOU 	Tingping	28650	15443	13207	28116	15090	13026	534	353	181	1.86	2.29	1.37
MINHOU 	Minjiang	3870	2029	1841	3351	1729	1622	519	300	219	13.41	14.79	11.90
MINHOU 	Xiaoruo	8502	4544	3958	8039	4251	3788	463	293	170	5.45	6.45	4.30
MINHOU 	Jiangyangnongchang	2810	1483	1327	2542	1296	1246	268	187	81	9.54	12.61	6.10
LIANJIANG 	Total	586904	302138	284766	527834	268947	258887	59070	33191	25879	10.06	10.99	9.09
LIANJIANG 	Fengcheng	58400	29291	29109	23878	11473	12405	34522	17818	16704	59.11	60.83	57.38
LIANJIANG 	Aojiang	34183	17681	16502	32278	16371	15907	1905	1310	595	5.57	7.41	3.61
LIANJIANG 	Dongdai	31722	16245	15477	30643	15575	15068	1079	670	409	3.40	4.12	2.64
LIANJIANG 	Guantou	57961	28409	29552	50934	24741	26193	7027	3668	3359	12.12	12.91	11.37
LIANJIANG 	Xiaoao	35377	18062	17315	34509	17491	17018	868	571	297	2.45	3.16	1.72
LIANJIANG 	Donghu	15193	8090	7103	14334	7469	6865	859	621	238	5.65	7.68	3.35
LIANJIANG 	Danyang	26604	14123	12481	24943	13153	11790	1661	970	691	6.24	6.87	5.54
LIANJIANG 	Changlong	11958	6207	5751	10701	5496	5205	1257	711	546	10.51	11.45	9.49
LIANJIANG 	Pandu	18021	9282	8739	17564	8978	8586	457	304	153	2.54	3.28	1.75
LIANJIANG 	Toubao	37529	19797	17732	36301	18990	17311	1228	807	421	3.27	4.08	2.37
LIANJIANG 	Mabi	27496	14140	13356	26702	13609	13093	794	531	263	2.89	3.76	1.97
LIANJIANG 	Guanban	26717	13804	12913	25841	13163	12678	876	641	235	3.28	4.64	1.82
LIANJIANG 	Xiaocheng	24021	12327	11694	23349	11861	11488	672	466	206	2.80	3.78	1.76
LIANJIANG 	Huangqi	27174	14139	13035	26626	13760	12866	548	379	169	2.02	2.68	1.30
LIANJIANG 	Tailu	33793	17415	16378	32669	16595	16074	1124	820	304	3.33	4.71	1.86
LIANJIANG 	Pukou	20918	10988	9930	20401	10626	9775	517	362	155	2.47	3.29	1.56
LIANJIANG 	Jiangnan	16972	8752	8220	16151	8155	7996	821	597	224	4.84	6.82	2.73
LIANJIANG 	Liaoyan	24540	12623	11917	23293	11819	11474	1247	804	443	5.08	6.37	3.72
LIANJIANG 	Kengyuan	26058	13899	12159	25550	13540	12010	508	359	149	1.95	2.58	1.23
LIANJIANG 	Ankai	16451	8582	7869	16119	8360	7759	332	222	110	2.02	2.59	1.40
LIANJIANG 	Xiagong	12196	6357	5839	11968	6202	5766	228	155	73	1.87	2.44	1.25
LIANJIANG 	Xiaocangshezu	3620	1925	1695	3080	1520	1560	540	405	135	14.92	21.04	7.96
LIANJIANG 	Mazu	          	          	          	          	          	          	          	          	          	          	          	          
LUOYUAN 	Total	231508	123579	107929	200906	107217	93689	30602	16362	14240	13.22	13.24	13.19
LUOYUAN 	Fengshan	55072	28326	26746	29715	15091	14624	25357	13235	12122	46.04	46.72	45.32
LUOYUAN 	Songshan	33384	18509	14875	32816	18121	14695	568	388	180	1.70	2.10	1.21
LUOYUAN 	Qibu	26743	14029	12714	25769	13524	12245	974	505	469	3.64	3.60	3.69
LUOYUAN 	Zhongfang	19688	10779	8909	19229	10491	8738	459	288	171	2.33	2.67	1.92
LUOYUAN 	Feizhu	13516	7413	6103	13149	7203	5946	367	210	157	2.72	2.83	2.57
LUOYUAN 	Jianjiang	12091	6251	5840	10888	5533	5355	1203	718	485	9.95	11.49	8.30
LUOYUAN 	Baita	13299	7047	6252	13036	6891	6145	263	156	107	1.98	2.21	1.71
LUOYUAN 	Hongyang	12058	6573	5485	11861	6459	5402	197	114	83	1.63	1.73	1.51
LUOYUAN 	Xilan	12754	7005	5749	12463	6835	5628	291	170	121	2.28	2.43	2.10
LUOYUAN 	Huokoushezu	14720	7864	6856	14185	7538	6647	535	326	209	3.63	4.15	3.05
LUOYUAN 	Bili	18183	9783	8400	17795	9531	8264	388	252	136	2.13	2.58	1.62
MINQING 	Total	287031	151468	135563	243912	126863	117049	43119	24605	18514	15.02	16.24	13.66
MINQING 	Meicheng	35085	18198	16887	11890	5835	6055	23195	12363	10832	66.11	67.94	64.14
MINQING 	Meixi	22308	11903	10405	18216	9597	8619	4092	2306	1786	18.34	19.37	17.16
MINQING 	Baizhang	19954	10614	9340	18746	9849	8897	1208	765	443	6.05	7.21	4.74
MINQING 	Jinsha	12873	6891	5982	11922	6277	5645	951	614	337	7.39	8.91	5.63
MINQING 	Baizhong	18575	9934	8641	16865	8849	8016	1710	1085	625	9.21	10.92	7.23
MINQING 	Chiyuan	22205	11718	10487	19850	10265	9585	2355	1453	902	10.61	12.40	8.60
MINQING 	Bandong	39041	20115	18926	35285	17808	17477	3756	2307	1449	9.62	11.47	7.66
MINQING 	Tazhuang	21126	10975	10151	20021	10266	9755	1105	709	396	5.23	6.46	3.90
MINQING 	Shenghuang	17573	9298	8275	16982	8932	8050	591	366	225	3.36	3.94	2.72
MINQING 	Xiongjiang	5160	2814	2346	4580	2450	2130	580	364	216	11.24	12.94	9.21
MINQING 	Dongqiao	18398	9728	8670	17226	8991	8235	1172	737	435	6.37	7.58	5.02
MINQING 	Yunlong	11325	6204	5121	10565	5708	4857	760	496	264	6.71	7.99	5.16
MINQING 	Shanglian	7675	4050	3625	7318	3833	3485	357	217	140	4.65	5.36	3.86
MINQING 	Jiatou	859	452	407	808	415	393	51	37	14	5.94	8.19	3.44
MINQING 	Houjia	3323	1812	1511	3185	1722	1463	138	90	48	4.15	4.97	3.18
MINQING 	Sanxi	8315	4328	3987	8014	4131	3883	301	197	104	3.62	4.55	2.61
MINQING 	Julin	6330	3425	2905	6029	3259	2770	301	166	135	4.76	4.85	4.65
MINQING 	Xiazhu	16906	9009	7897	16410	8676	7734	496	333	163	2.93	3.70	2.06
YONGTAI 	Total	322516	167367	155149	290261	149640	140621	32255	17727	14528	10	10.59	9.36
YONGTAI 	Zhangcheng	19532	9767	9765	6207	2946	3261	13325	6821	6504	68.22	69.84	66.61
YONGTAI 	Songkou	31636	16597	15039	28441	14859	13582	3195	1738	1457	10.10	10.47	9.69
YONGTAI 	Wutong	32091	16455	15636	30564	15515	15049	1527	940	587	4.76	5.71	3.75
YONGTAI 	Geling	17047	8556	8491	15615	7769	7846	1432	787	645	8.40	9.20	7.60
