V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14
NANMING 	Total	676903	358126	318777	201920	110278	91642	474983	247848	227135	70.17	69.21	71.25
NANMING 	Xinhualu	23955	12147	11808	3584	2012	1572	20371	10135	10236	85.04	83.44	86.69
NANMING 	Xihulu	61418	31104	30314	8253	4371	3882	53165	26733	26432	86.56	85.95	87.19
NANMING 	Dananmen	15202	7438	7764	2571	1317	1254	12631	6121	6510	83.09	82.29	83.85
NANMING 	Zhonghuananlu	5611	3163	2448	1573	1150	423	4038	2013	2025	71.97	63.64	82.72
NANMING 	Shifulu	10707	5751	4956	2604	1740	864	8103	4011	4092	75.68	69.74	82.57
NANMING 	Hebin	32846	16931	15915	4620	2612	2008	28226	14319	13907	85.93	84.57	87.38
NANMING 	Zunyilu	57479	30722	26757	8494	4657	3837	48985	26065	22920	85.22	84.84	85.66
NANMING 	Xingguanlu	58197	29062	29135	10880	5713	5167	47317	23349	23968	81.30	80.34	82.27
NANMING 	Shachonglu	49815	26337	23478	12490	6991	5499	37325	19346	17979	74.93	73.46	76.58
NANMING 	Taiciqiao	50704	29632	21072	9334	5207	4127	41370	24425	16945	81.59	82.43	80.41
NANMING 	Huaguoyuan	43550	22296	21254	9273	5005	4268	34277	17291	16986	78.71	77.55	79.92
NANMING 	Youzhajie	58456	30351	28105	11094	6254	4840	47362	24097	23265	81.02	79.39	82.78
NANMING 	Zhongcaosi	32146	17092	15054	7244	4029	3215	24902	13063	11839	77.47	76.43	78.64
NANMING 	Ergezhai	48473	26279	22194	10970	5817	5153	37503	20462	17041	77.37	77.86	76.78
NANMING 	Longdongbao	15733	8931	6802	2633	1465	1168	13100	7466	5634	83.26	83.60	82.83
NANMING 	Houchao	72970	39773	33197	63485	34559	28926	9485	5214	4271	13	13.11	12.87
NANMING 	Yunguan	39641	21117	18524	32818	17379	15439	6823	3738	3085	17.21	17.70	16.65
YUNYAN 	Total	689734	351286	338448	187049	101742	85307	502685	249544	253141	72.88	71.04	74.79
YUNYAN 	Zhonghuabeilu	9150	4763	4387	1591	1075	516	7559	3688	3871	82.61	77.43	88.24
YUNYAN 	Zhonghuazhonglu	15880	7554	8326	2095	1208	887	13785	6346	7439	86.81	84.01	89.35
YUNYAN 	Zhongshandonglu	50896	24991	25905	6994	3466	3528	43902	21525	22377	86.26	86.13	86.38
YUNYAN 	Zhongshanxilu	15463	7662	7801	2578	1432	1146	12885	6230	6655	83.33	81.31	85.31
YUNYAN 	Beijinglu	43317	21688	21629	3965	2092	1873	39352	19596	19756	90.85	90.35	91.34
YUNYAN 	Yananzhonglu	22353	11038	11315	2883	1537	1346	19470	9501	9969	87.10	86.08	88.10
YUNYAN 	Shixilu	35643	17580	18063	9435	5113	4322	26208	12467	13741	73.53	70.92	76.07
YUNYAN 	Putuolu	27572	13623	13949	3297	1749	1548	24275	11874	12401	88.04	87.16	88.90
YUNYAN 	Huanchengbeilu	21720	10827	10893	2166	1152	1014	19554	9675	9879	90.03	89.36	90.69
YUNYAN 	Guiwulu	64314	32175	32139	8668	4529	4139	55646	27646	28000	86.52	85.92	87.12
YUNYAN 	Qianlingdonglu	43811	21908	21903	4338	2305	2033	39473	19603	19870	90.10	89.48	90.72
YUNYAN 	Weiqinglu	23373	11680	11693	3332	1849	1483	20041	9831	10210	85.74	84.17	87.32
YUNYAN 	Touqiao	69843	35914	33929	17151	9190	7961	52692	26724	25968	75.44	74.41	76.54
YUNYAN 	Sanqiao	65527	34125	31402	20245	10913	9332	45282	23212	22070	69.10	68.02	70.28
YUNYAN 	Zhaiji	48187	25098	23089	8281	4521	3760	39906	20577	19329	82.81	81.99	83.72
YUNYAN 	Qianling	132685	70660	62025	90030	49611	40419	42655	21049	21606	32.15	29.79	34.83
HUAXI 	Total	328614	174298	154316	232347	121213	111134	96267	53085	43182	29.29	30.46	27.98
HUAXI 	Huaxi	62854	34747	28107	16763	8764	7999	46091	25983	20108	73.33	74.78	71.54
