V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14
HUANGPU 	Total	61870	100	18621	30.10	30810	49.80	12311	19.90	128	0.21	          	          
HUANGPU 	Waitan	15991	100	4899	30.64	8099	50.65	2965	18.54	28	0.18	          	          
HUANGPU 	Renminguangchang	13063	100	3635	27.83	6455	49.41	2932	22.45	41	0.31	          	          
HUANGPU 	Nanjingdonglu	16291	100	5245	32.20	8019	49.22	2997	18.40	30	0.18	          	          
HUANGPU 	Jinlingdonglu	16525	100	4842	29.30	8237	49.85	3417	20.68	29	0.18	          	          
NANSHI 	Total	129845	100	39913	30.74	67056	51.64	22633	17.43	243	0.19	          	          
NANSHI 	Bansongyuanlu	22379	100	6439	28.77	12072	53.94	3805	17	63	0.28	          	          
NANSHI 	Dongjiadu	28862	100	8694	30.12	15401	53.36	4719	16.35	48	0.17	          	          
NANSHI 	Xiaodongmen	21490	100	6915	32.18	10890	50.67	3655	17.01	30	0.14	          	          
NANSHI 	Yuyuan	16951	100	5072	29.92	8490	50.09	3365	19.85	24	0.14	          	          
NANSHI 	Laoximen	40163	100	12793	31.85	20203	50.30	7089	17.65	78	0.19	          	          
LUWAN 	Total	107211	100	32432	30.25	53875	50.25	20609	19.22	295	0.28	          	          
LUWAN 	Ruijinerlu	25226	100	7668	30.40	12389	49.11	5095	20.20	74	0.29	          	          
LUWAN 	Huaihaizhonglu	33747	100	11272	33.40	16131	47.80	6257	18.54	87	0.26	          	          
LUWAN 	Dapuqiao	23728	100	7329	30.89	12062	50.83	4290	18.08	47	0.20	          	          
LUWAN 	Wuliqiao	24510	100	6163	25.14	13293	54.24	4967	20.27	87	0.35	          	          
XUHUI 	Total	337519	100	111678	33.09	177759	52.67	47247	14	834	0.25	1	          
XUHUI 	Tianpinglu	26377	100	8272	31.36	13165	49.91	4873	18.47	66	0.25	1	          
XUHUI 	Hunanlu	17529	100	6011	34.29	8387	47.85	3074	17.54	57	0.33	          	          
XUHUI 	Xietulu	24741	100	7216	29.17	13116	53.01	4331	17.51	78	0.32	          	          
XUHUI 	Fenglinlu	35738	100	10695	29.93	18857	52.76	6082	17.02	104	0.29	          	          
XUHUI 	Changqiao	39299	100	12213	31.08	22137	56.33	4872	12.40	77	0.20	          	          
XUHUI 	Tianlin	32534	100	11548	35.5	16710	51.36	4190	12.88	86	0.26	          	          
XUHUI 	Hongmei	11999	100	5747	47.90	5301	44.18	935	7.79	16	0.13	          	          
XUHUI 	Kangjianxincun	21190	100	6518	30.76	11801	55.69	2809	13.26	62	0.29	          	          
XUHUI 	Xujiahui	29992	100	8345	27.82	16361	54.55	5193	17.31	93	0.31	          	          
XUHUI 	Lingyun	28456	100	9311	32.72	15859	55.73	3236	11.37	50	0.18	          	          
XUHUI 	Longhua	28435	100	9172	32.26	15858	55.77	3349	11.78	56	0.20	          	          
XUHUI 	Caohejing	27952	100	10721	38.36	14055	50.28	3109	11.12	67	0.24	          	          
XUHUI 	Huajing	13277	100	5909	44.51	6152	46.34	1194	8.99	22	0.17	          	          
CHANGNING 	Total	228413	100	74200	32.49	120854	52.91	32834	14.37	525	0.23	          	          
CHANGNING 	Huayanglu	26772	100	8016	29.94	14384	53.73	4316	16.12	56	0.21	          	          
CHANGNING 	Jiangsulu	17987	100	5352	29.75	9369	52.09	3208	17.84	58	0.32	          	          
CHANGNING 	Xinhualu	21951	100	6728	30.65	11818	53.84	3359	15.30	46	0.21	          	          
CHANGNING 	Zhoujiaqiao	16689	100	4738	28.39	9342	55.98	2573	15.42	36	0.22	          	          
CHANGNING 	Tianshanlu	26725	100	7747	28.99	14345	53.68	4576	17.12	57	0.21	          	          
CHANGNING 	Xianxiaxincun	29303	100	9243	31.54	15998	54.60	3993	13.63	69	0.24	          	          
CHANGNING 	Hongqiao	21641	100	8151	37.66	10479	48.42	2960	13.68	51	0.24	          	          
CHANGNING 	Chengjiaqiao	8221	100	3193	38.84	4226	51.40	791	9.62	11	0.13	          	          
CHANGNING 	Beixinjing	18071	100	5186	28.70	10499	58.10	2349	13	37	0.20	          	          
CHANGNING 	Xinjing	41053	100	15846	38.60	20394	49.68	4709	11.47	104	0.25	          	          
JINGAN 	Total	99827	100	30026	30.08	50989	51.08	18541	18.57	269	0.27	2	          
JINGAN 	Jingansi	14124	100	4333	30.68	7045	49.88	2696	19.09	50	0.35	          	          
JINGAN 	Caojiadu	19975	100	5596	28.02	10687	53.5	3644	18.24	48	0.24	          	          
JINGAN 	Jiangninglu	25448	100	7684	30.19	13308	52.29	4386	17.24	69	0.27	1	          
JINGAN 	Shimenerlu	20950	100	6684	31.90	10243	48.89	3975	18.97	48	0.23	          	          
JINGAN 	Nanjingxilu	19330	100	5729	29.64	9706	50.21	3840	19.87	54	0.28	1	0.01
PUTUO 	Total	342421	100	110177	32.18	181796	53.09	49687	14.51	761	0.22	          	          
PUTUO 	Caoyangxincun	33009	100	9705	29.40	17694	53.60	5531	16.76	79	0.24	          	          
PUTUO 	Yichuanlu	32690	100	9104	27.85	17944	54.89	5566	17.03	76	0.23	          	          
PUTUO 	Changfengxincun	34800	100	9955	28.61	19086	54.84	5669	16.29	90	0.26	          	          
PUTUO 	Changshoulu	33646	100	10059	29.90	18090	53.77	5428	16.13	69	0.21	          	          
PUTUO 	Ganquanlu	39334	100	10187	25.90	22358	56.84	6683	16.99	106	0.27	          	          
PUTUO 	Shiquanlu	40083	100	12494	31.17	21489	53.61	6005	14.98	95	0.24	          	          
PUTUO 	Zhenru	45128	100	13571	30.07	25268	55.99	6189	13.71	100	0.22	          	          
PUTUO 	Changzheng	40795	100	16946	41.54	19891	48.76	3897	9.55	61	0.15	          	          
PUTUO 	Taopu	42936	100	18156	42.29	19976	46.53	4719	10.99	85	0.20	          	          
ZHABEI 	Total	263145	100	79011	30.03	141944	53.94	41526	15.78	662	0.25	2	          
ZHABEI 	Tianmuxilu	17199	100	4749	27.61	9061	52.68	3340	19.42	49	0.28	          	          
ZHABEI 	Beizhan	36805	100	12702	34.51	17892	48.61	6120	16.63	91	0.25	          	          
ZHABEI 	Baoshanlu	33907	100	9822	28.97	18083	53.33	5919	17.46	83	0.24	          	          
ZHABEI 	Zhijiangxilu	25960	100	7230	27.85	13907	53.57	4749	18.29	74	0.29	          	          
ZHABEI 	Gonghexinlu	25817	100	6716	26.01	14771	57.21	4258	16.49	72	0.28	          	          
ZHABEI 	Daninglu	16687	100	5551	33.27	8675	51.99	2422	14.51	39	0.23	          	          
ZHABEI 	Pengpuxincun	52829	100	15412	29.17	29556	55.95	7749	14.67	111	0.21	1	          
ZHABEI 	Linfenlu	22935	100	6410	27.95	13072	57	3384	14.75	69	0.30	          	          
ZHABEI 	Pengpu	31006	100	10419	33.60	16927	54.59	3585	11.56	74	0.24	1	          
HONGKOU 	Total	281206	100	85533	30.42	149327	53.10	45776	16.28	569	0.20	1	          
HONGKOU 	Sichuanbeilu	24586	100	7418	30.17	12190	49.58	4917	20	61	0.25	          	          
HONGKOU 	Zhapulu	22319	100	7622	34.15	10624	47.60	4032	18.07	41	0.18	          	          
HONGKOU 	Tilanqiao	27537	100	9312	33.82	13524	49.11	4646	16.87	55	0.20	          	          
HONGKOU 	Xinganglu	32657	100	9422	28.85	16999	52.05	6166	18.88	70	0.21	          	          
HONGKOU 	Ouyanglu	24666	100	7159	29.02	13274	53.81	4176	16.93	57	0.23	          	          
HONGKOU 	Quyanglu	33466	100	10254	30.64	18209	54.41	4927	14.72	75	0.22	1	          
HONGKOU 	Guangzhonglu	36355	100	10659	29.32	19945	54.86	5680	15.62	71	0.20	          	          
HONGKOU 	Jiaxinglu	20769	100	6350	30.57	10508	50.59	3875	18.66	36	0.17	          	          
HONGKOU 	Liangchengxincun	27124	100	7677	28.30	15931	58.73	3462	12.76	54	0.20	          	          
HONGKOU 	Jiangwan	31727	100	9660	30.45	18123	57.12	3895	12.28	49	0.15	          	          
YANGPU 	Total	391272	100	115525	29.53	216226	55.26	58643	14.99	878	0.22	          	          
YANGPU 	Dinghailu	25863	100	7202	27.85	13973	54.03	4606	17.81	82	0.32	          	          
YANGPU 	Pinglianglu	37330	100	12596	33.74	19052	51.04	5592	14.98	90	0.24	          	          
YANGPU 	Jiangpulu	28211	100	7972	28.26	15647	55.46	4540	16.09	52	0.18	          	          
YANGPU 	Sipinglu	30363	100	8972	29.55	16304	53.70	4998	16.46	89	0.29	          	          
YANGPU 	Kongjianglu	33108	100	9259	27.97	18622	56.25	5158	15.58	69	0.21	          	          
YANGPU 	Changbaixincun	28965	100	8134	28.08	16172	55.83	4615	15.93	44	0.15	          	          
YANGPU 	Yanjixincun	33269	100	9737	29.27	18504	55.62	4944	14.86	84	0.25	          	          
YANGPU 	Yinxing	64902	100	17827	27.47	37784	58.22	9130	14.07	161	0.25	          	          
YANGPU 	Daqiao	35947	100	9704	27	19995	55.62	6175	17.18	73	0.20	          	          
YANGPU 	Wujiaochang	37726	100	11671	30.94	20797	55.13	5181	13.73	77	0.20	          	          
YANGPU 	Jiangwanxincheng	1997	100	914	45.77	987	49.42	95	4.76	1	0.05	          	          
