V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14
HANGZHOU SHANGCHENG 	Total	332917	171546	161371	51996	30443	21553	280921	141103	139818	84.38	82.25	86.64
HANGZHOU SHANGCHENG 	Qingbo	31916	16144	15772	2976	1910	1066	28940	14234	14706	90.68	88.17	93.24
HANGZHOU SHANGCHENG 	Hubin	31974	16072	15902	2799	1747	1052	29175	14325	14850	91.25	89.13	93.38
HANGZHOU SHANGCHENG 	Xiaoying	45250	22168	23082	3093	1662	1431	42157	20506	21651	93.16	92.5	93.80
HANGZHOU SHANGCHENG 	Chengzhan	39420	19933	19487	2617	1316	1301	36803	18617	18186	93.36	93.40	93.32
HANGZHOU SHANGCHENG 	Nanxing	31028	16813	14215	6158	3817	2341	24870	12996	11874	80.15	77.30	83.53
HANGZHOU SHANGCHENG 	Ziyang	44944	22397	22547	4332	2065	2267	40612	20332	20280	90.36	90.78	89.95
HANGZHOU SHANGCHENG 	Wangjiang	65675	34117	31558	15881	8745	7136	49794	25372	24422	75.82	74.37	77.39
HANGZHOU SHANGCHENG 	Zhakou	17603	9446	8157	4618	2705	1913	12985	6741	6244	73.77	71.36	76.55
HANGZHOU SHANGCHENG 	Jinjiang	25107	14456	10651	9522	6476	3046	15585	7980	7605	62.07	55.20	71.40
HANGZHOU XIACHENG 	Total	409326	216086	193240	98213	57334	40879	311113	158752	152361	76.01	73.47	78.85
HANGZHOU XIACHENG 	Wulin	40452	20854	19598	3619	2289	1330	36833	18565	18268	91.05	89.02	93.21
HANGZHOU XIACHENG 	Changqing	45848	22984	22864	4040	2334	1706	41808	20650	21158	91.19	89.85	92.54
HANGZHOU XIACHENG 	Tianshui	35479	17561	17918	2273	1110	1163	33206	16451	16755	93.59	93.68	93.51
HANGZHOU XIACHENG 	Genshan	47567	23190	24377	3274	1557	1717	44293	21633	22660	93.12	93.29	92.96
HANGZHOU XIACHENG 	Chaoming	21116	10956	10160	2881	1948	933	18235	9008	9227	86.36	82.22	90.82
HANGZHOU XIACHENG 	Chaohui	85064	45596	39468	9664	5471	4193	75400	40125	35275	88.64	88	89.38
HANGZHOU XIACHENG 	Shiqiao	133800	74945	58855	72462	42625	29837	61338	32320	29018	45.84	43.12	49.30
JIANGGAN 	Total	542303	288094	254209	301031	162059	138972	241272	126035	115237	44.49	43.75	45.33
JIANGGAN 	Caihe	68184	35534	32650	7353	3747	3606	60831	31787	29044	89.22	89.46	88.96
JIANGGAN 	Kaixuan	63446	32836	30610	9110	4724	4386	54336	28112	26224	85.64	85.61	85.67
JIANGGAN 	Zhalongkou	47726	24049	23677	7427	3678	3749	40299	20371	19928	84.44	84.71	84.17
JIANGGAN 	Sijiqing	84168	45100	39068	56900	31111	25789	27268	13989	13279	32.40	31.02	33.99
JIANGGAN 	Pengbu	91335	49425	41910	73177	40138	33039	18158	9287	8871	19.88	18.79	21.17
JIANGGAN 	Jianqiao	86937	47147	39790	64747	35426	29321	22190	11721	10469	25.52	24.86	26.31
JIANGGAN 	Dingqiao	22683	12233	10450	21106	11209	9897	1577	1024	553	6.95	8.37	5.29
JIANGGAN 	Jiubao	32381	16653	15728	26734	13636	13098	5647	3017	2630	17.44	18.12	16.72
JIANGGAN 	Xiasha	31418	17318	14100	23901	12729	11172	7517	4589	2928	23.93	26.5	20.77
JIANGGAN 	Hangzhoujingjijishukaifaqu	14025	7799	6226	10576	5661	4915	3449	2138	1311	24.59	27.41	21.06
GONGSHU 	Total	422384	224776	197608	143117	80009	63108	279267	144767	134500	66.12	64.41	68.06
GONGSHU 	Mishixang	43822	22216	21606	2843	1454	1389	40979	20762	20217	93.51	93.46	93.57
GONGSHU 	Hushu	30296	15616	14680	5477	3050	2427	24819	12566	12253	81.92	80.47	83.47
GONGSHU 	Xiaohe	52131	27409	24722	11088	5999	5089	41043	21410	19633	78.73	78.11	79.42
GONGSHU 	Gongchenqiao	38282	19899	18383	8064	4349	3715	30218	15550	14668	78.94	78.14	79.79
GONGSHU 	Hemu	19998	10451	9547	3389	1748	1641	16609	8703	7906	83.05	83.27	82.81
GONGSHU 	Daguan	49437	24958	24479	7267	3427	3840	42170	21531	20639	85.30	86.27	84.31
GONGSHU 	Shangtang	77995	42569	35426	38761	22583	16178	39234	19986	19248	50.30	46.95	54.33
GONGSHU 	Kangqiao	16712	9043	7669	10932	5925	5007	5780	3118	2662	34.59	34.48	34.71
GONGSHU 	Banshan	42866	23882	18984	16626	9105	7521	26240	14777	11463	61.21	61.88	60.38
GONGSHU 	Xiangfu	50845	28733	22112	38670	22369	16301	12175	6364	5811	23.95	22.15	26.28
XIHU 	Total	587064	310411	276653	209789	110070	99719	377275	200341	176934	64.26	64.54	63.96
XIHU 	Nanshan	9346	4592	4754	3958	2137	1821	5388	2455	2933	57.65	53.46	61.70
XIHU 	Beishan	36507	18070	18437	2522	1346	1176	33985	16724	17261	93.09	92.55	93.62
XIHU 	Lingyin	53779	31867	21912	5041	2784	2257	48738	29083	19655	90.63	91.26	89.70
XIHU 	Xixi	91573	48594	42979	7003	3857	3146	84570	44737	39833	92.35	92.06	92.68
XIHU 	Cuiyuan	78418	40611	37807	6575	3325	3250	71843	37286	34557	91.62	91.81	91.40
XIHU 	Wenxin	43091	23389	19702	9579	5803	3776	33512	17586	15926	77.77	75.19	80.83
XIHU 	Gudang	49365	26220	23145	13228	7279	5949	36137	18941	17196	73.20	72.24	74.30
XIHU 	Liuxia	34010	17704	16306	17613	9408	8205	16397	8296	8101	48.21	46.86	49.68
XIHU 	Zhuaitang	38582	20065	18517	24743	13052	11691	13839	7013	6826	35.87	34.95	36.86
XIHU 	Yuanpu	27565	14088	13477	25915	13038	12877	1650	1050	600	5.99	7.45	4.45
XIHU 	Longwu	12363	6297	6066	9652	4898	4754	2711	1399	1312	21.93	22.22	21.63
XIHU 	Sandun	51592	26517	25075	37263	19034	18229	14329	7483	6846	27.77	28.22	27.30
XIHU 	Xihu	23195	12607	10588	12096	6127	5969	11099	6480	4619	47.85	51.40	43.62
XIHU 	Zhoupu	21113	10650	10463	19455	9544	9911	1658	1106	552	7.85	10.38	5.28
XIHU 	Jiangcun	15636	8505	7131	14588	7984	6604	1048	521	527	6.70	6.13	7.39
XIHU 	Zhijiangdujiaqu	929	635	294	558	454	104	371	181	190	39.94	28.5	64.63
BINJIANG 	Total	115248	59753	55495	84976	44009	40967	30272	15744	14528	26.27	26.35	26.18
BINJIANG 	Xixing	28064	14286	13778	21120	10665	10455	6944	3621	3323	24.74	25.35	24.12
BINJIANG 	Changhe	42478	21829	20649	38261	19473	18788	4217	2356	1861	9.93	10.79	9.01
BINJIANG 	Puyan	44706	23638	21068	25595	13871	11724	19111	9767	9344	42.75	41.32	44.35
TONGLU 	Total	373267	188750	184517	297076	147856	149220	76191	40894	35297	20.41	21.67	19.13
TONGLU 	Tonglu	86841	43817	43024	46199	22601	23598	40642	21216	19426	46.80	48.42	45.15
TONGLU 	Fuchunjiang	23080	11682	11398	12329	6054	6275	10751	5628	5123	46.58	48.18	44.95
TONGLU 	Hengcun	19506	9653	9853	17922	8722	9200	1584	931	653	8.12	9.64	6.63
TONGLU 	Fangbu	20056	10217	9839	19216	9691	9525	840	526	314	4.19	5.15	3.19
TONGLU 	Jiuxian	8430	4306	4124	7995	4035	3960	435	271	164	5.16	6.29	3.98
TONGLU 	Zhaixi	15084	7774	7310	13910	7070	6840	1174	704	470	7.78	9.06	6.43
TONGLU 	Shifu	16844	8651	8193	16409	8329	8080	435	322	113	2.58	3.72	1.38
TONGLU 	Fengchuan	15473	7930	7543	14849	7520	7329	624	410	214	4.03	5.17	2.84
TONGLU 	Shenao	11200	5718	5482	10801	5464	5337	399	254	145	3.56	4.44	2.65
TONGLU 	Fenshui	31716	16175	15541	17304	8808	8496	14412	7367	7045	45.44	45.55	45.33
TONGLU 	Yaolin	11610	5715	5895	10870	5243	5627	740	472	268	6.37	8.26	4.55
TONGLU 	Yinzhu	18111	9018	9093	17463	8577	8886	648	441	207	3.58	4.89	2.28
TONGLU 	Baijiang	12349	6131	6218	11923	5849	6074	426	282	144	3.45	4.60	2.32
TONGLU 	Luci	2516	1330	1186	2426	1270	1156	90	60	30	3.58	4.51	2.53
TONGLU 	Eshanshezu	8348	4203	4145	8097	4045	4052	251	158	93	3.01	3.76	2.24
TONGLU 	Zhongshan	13909	7145	6764	13405	6811	6594	504	334	170	3.62	4.67	2.51
TONGLU 	Gewu	4213	2151	2062	4118	2094	2024	95	57	38	2.25	2.65	1.84
TONGLU 	Xinhe	4305	2180	2125	4146	2061	2085	159	119	40	3.69	5.46	1.88
TONGLU 	Yangzhou	11991	6028	5963	11601	5766	5835	390	262	128	3.25	4.35	2.15
TONGLU 	Bipu	12325	6145	6180	11612	5703	5909	713	442	271	5.78	7.19	4.39
TONGLU 	Gaoxiang	8210	4178	4032	7958	4001	3957	252	177	75	3.07	4.24	1.86
TONGLU 	Donghui	4636	2340	2296	4496	2238	2258	140	102	38	3.02	4.36	1.66
TONGLU 	Yihe	4797	2422	2375	4615	2291	2324	182	131	51	3.79	5.41	2.15
TONGLU 	Hecun	4046	2027	2019	3860	1894	1966	186	133	53	4.60	6.56	2.63
TONGLU 	Lingyuan	3671	1814	1857	3552	1719	1833	119	95	24	3.24	5.24	1.29
CHUNAN 	Total	381133	190293	190840	330820	160391	170429	50313	29902	20411	13.20	15.71	10.70
CHUNAN 	Qiandaohu	57533	29485	28048	23973	11259	12714	33560	18226	15334	58.33	61.81	54.67
CHUNAN 	Wenchang	10621	5318	5303	10052	4923	5129	569	395	174	5.36	7.43	3.28
CHUNAN 	Chayuan	1044	577	467	862	451	411	182	126	56	17.43	21.84	11.99
CHUNAN 	Linqi	18349	9193	9156	17494	8548	8946	855	645	210	4.66	7.02	2.29
CHUNAN 	Weiping	21296	10402	10894	19545	9158	10387	1751	1244	507	8.22	11.96	4.65
CHUNAN 	Tangcun	11514	5490	6024	11045	5114	5931	469	376	93	4.07	6.85	1.54
CHUNAN 	Jiangjia	10852	5406	5446	9529	4559	4970	1323	847	476	12.19	15.67	8.74
CHUNAN 	Zitong	16623	8264	8359	16026	7805	8221	597	459	138	3.59	5.55	1.65
CHUNAN 	Fenkou	33850	16715	17135	29980	14476	15504	3870	2239	1631	11.43	13.40	9.52
CHUNAN 	Zhongzhou	14442	6980	7462	14034	6661	7373	408	319	89	2.83	4.57	1.19
CHUNAN 	Dashu	12938	6539	6399	12257	6062	6195	681	477	204	5.26	7.29	3.19
CHUNAN 	Fengshuling	10939	5576	5363	10168	5012	5156	771	564	207	7.05	10.11	3.86
CHUNAN 	Lishang	8105	4148	3957	7933	4034	3899	172	114	58	2.12	2.75	1.47
CHUNAN 	Jinfeng	4696	2331	2365	4521	2203	2318	175	128	47	3.73	5.49	1.99
CHUNAN 	Fuxi	3532	1841	1691	3385	1740	1645	147	101	46	4.16	5.49	2.72
CHUNAN 	Fuwen	6448	3210	3238	6273	3083	3190	175	127	48	2.71	3.96	1.48
CHUNAN 	Danzhu	2039	1076	963	1781	887	894	258	189	69	12.65	17.57	7.17
CHUNAN 	Xuyuan	2387	1160	1227	2268	1089	1179	119	71	48	4.99	6.12	3.91
CHUNAN 	Tongziwu	2780	1431	1349	2683	1354	1329	97	77	20	3.49	5.38	1.48
CHUNAN 	Zuokou	5968	3017	2951	5816	2911	2905	152	106	46	2.55	3.51	1.56
CHUNAN 	Wangzhai	4435	2229	2206	4328	2144	2184	107	85	22	2.41	3.81	1
CHUNAN 	Pingmen	11064	5526	5538	10802	5305	5497	262	221	41	2.37	4	0.74
CHUNAN 	Yaoshan	8845	4518	4327	8658	4374	4284	187	144	43	2.11	3.19	0.99
CHUNAN 	Guangchang	5792	2949	2843	5663	2842	2821	129	107	22	2.23	3.63	0.77
CHUNAN 	Yejia	11958	5907	6051	11554	5595	5959	404	312	92	3.38	5.28	1.52
CHUNAN 	Wangfu	9522	4561	4961	9228	4327	4901	294	234	60	3.09	5.13	1.21
CHUNAN 	Yanjia	5175	2484	2691	5004	2341	2663	171	143	28	3.30	5.76	1.04
CHUNAN 	Songcun	5608	2743	2865	5451	2612	2839	157	131	26	2.80	4.78	0.91
CHUNAN 	Jiukeng	3779	1864	1915	3675	1783	1892	104	81	23	2.75	4.35	1.20
CHUNAN 	Nanfu	3312	1643	1669	3096	1469	1627	216	174	42	6.52	10.59	2.52
CHUNAN 	Langchuan	16135	7986	8149	15610	7597	8013	525	389	136	3.25	4.87	1.67
CHUNAN 	Guocun	10326	5096	5230	10041	4877	5164	285	219	66	2.76	4.30	1.26
CHUNAN 	Dongting	4112	2104	2008	3990	2006	1984	122	98	24	2.97	4.66	1.20
CHUNAN 	Longyuan	5989	2950	3039	5849	2840	3009	140	110	30	2.34	3.73	0.99
CHUNAN 	Baimufan	4750	2347	2403	4446	2146	2300	304	201	103	6.40	8.56	4.29
CHUNAN 	Anyang	9695	4878	4817	9255	4558	4697	440	320	120	4.54	6.56	2.49
CHUNAN 	Baima	4680	2349	2331	4545	2246	2299	135	103	32	2.88	4.38	1.37
XIAOSHAN 	Total	1224592	608044	616548	991129	484459	506670	233463	123585	109878	19.06	20.33	17.82
XIAOSHAN 	Chengxiang	254231	129430	124801	119546	60912	58634	134685	68518	66167	52.98	52.94	53.02
XIAOSHAN 	Louta	22609	11079	11530	21539	10358	11181	1070	721	349	4.73	6.51	3.03
XIAOSHAN 	Heshang	25417	12655	12762	23636	11495	12141	1781	1160	621	7.01	9.17	4.87
XIAOSHAN 	Daicun	23847	11868	11979	22594	11090	11504	1253	778	475	5.25	6.56	3.97
XIAOSHAN 	Puyang	28452	14269	14183	27280	13431	13849	1172	838	334	4.12	5.87	2.35
XIAOSHAN 	Jinhua	31513	15459	16054	30384	14595	15789	1129	864	265	3.58	5.59	1.65
XIAOSHAN 	Linpu	53865	26660	27205	40117	19127	20990	13748	7533	6215	25.52	28.26	22.85
XIAOSHAN 	Yiqiao	20292	10073	10219	17955	8695	9260	2337	1378	959	11.52	13.68	9.38
XIAOSHAN 	Suoqian	22419	11316	11103	21610	10727	10883	809	589	220	3.61	5.21	1.98
XIAOSHAN 	Yaqian	33236	14781	18455	31336	13681	17655	1900	1100	800	5.72	7.44	4.33
XIAOSHAN 	Wenyan	25783	12967	12816	21137	10389	10748	4646	2578	2068	18.02	19.88	16.14
XIAOSHAN 	Ningwei	75685	37781	37904	61101	29862	31239	14584	7919	6665	19.27	20.96	17.58
XIAOSHAN 	Xinjie	57664	28611	29053	51821	25501	26320	5843	3110	2733	10.13	10.87	9.41
XIAOSHAN 	Kanshan	48299	23964	24335	42377	20958	21419	5922	3006	2916	12.26	12.54	11.98
XIAOSHAN 	Guali	68815	33648	35167	55353	26754	28599	13462	6894	6568	19.56	20.49	18.68
XIAOSHAN 	Dangshan	43979	21389	22590	42117	20254	21863	1862	1135	727	4.23	5.31	3.22
XIAOSHAN 	Yinong	41549	20368	21181	40619	19779	20840	930	589	341	2.24	2.89	1.61
