V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14
CHANGAN 	Total	135146	100	34793	25.74	80525	59.58	19495	14.43	333	0.25	          	          
CHANGAN 	Jianshedajie	11147	100	3278	29.41	6388	57.31	1454	13.04	27	0.24	          	          
CHANGAN 	Qingyuanjie	8355	100	2579	30.87	4152	49.69	1600	19.15	24	0.29	          	          
CHANGAN 	Tannanlu	7522	100	1652	21.96	3840	51.05	1993	26.5	37	0.49	          	          
CHANGAN 	Yucaijie	8784	100	2021	23.01	4658	53.03	2056	23.41	49	0.56	          	          
CHANGAN 	Yuejinlu	13352	100	3500	26.21	8701	65.17	1135	8.5	16	0.12	          	          
CHANGAN 	Yudong	21054	100	4780	22.70	14089	66.92	2158	10.25	27	0.13	          	          
CHANGAN 	Hedong	24380	100	6482	26.59	14611	59.93	3236	13.27	51	0.21	          	          
CHANGAN 	Dongdajie	22404	100	5627	25.12	13684	61.08	3051	13.62	42	0.19	          	          
CHANGAN 	Yuhualu	18148	100	4874	26.86	10402	57.32	2812	15.49	60	0.33	          	          
QIAODONG 	Total	84187	100	25182	29.91	46761	55.54	12036	14.30	208	0.25	          	          
QIAODONG 	Zhongshandonglu	5383	100	1501	27.88	2870	53.32	996	18.5	16	0.30	          	          
QIAODONG 	Penghoujie	18339	100	4853	26.46	10815	58.97	2616	14.26	55	0.30	          	          
QIAODONG 	Dongfenglu	10999	100	2881	26.19	6302	57.30	1777	16.16	39	0.35	          	          
QIAODONG 	Donghualu	8277	100	3079	37.20	4176	50.45	1002	12.11	20	0.24	          	          
QIAODONG 	Xiumen	6726	100	2131	31.68	3532	52.51	1046	15.55	17	0.25	          	          
QIAODONG 	Fukanglu	6760	100	2756	40.77	3442	50.92	557	8.24	5	0.07	          	          
QIAODONG 	Jiananlu	9141	100	2729	29.85	4775	52.24	1611	17.62	26	0.28	          	          
QIAODONG 	Shenglibeijie	18562	100	5252	28.29	10849	58.45	2431	13.10	30	0.16	          	          
QIAOXI 	Total	73719	100	20948	28.42	42826	58.09	9752	13.23	193	0.26	          	          
QIAOXI 	Dongli	14644	100	4039	27.58	8318	56.80	2245	15.33	42	0.29	          	          
QIAOXI 	Zhongshanlu	1390	100	721	51.87	570	41.01	98	7.05	1	0.07	          	          
QIAOXI 	Yonganjie	2459	100	1152	46.85	1091	44.37	208	8.46	8	0.33	          	          
QIAOXI 	Nanchangjie	4454	100	1426	32.02	2485	55.79	536	12.03	7	0.16	          	          
QIAOXI 	Xinghuajie	10865	100	2933	26.99	5996	55.19	1898	17.47	38	0.35	          	          
QIAOXI 	Yuhuaxilu	5596	100	1450	25.91	3485	62.28	645	11.53	16	0.29	          	          
QIAOXI 	Youyidajie	22414	100	5913	26.38	13477	60.13	2959	13.20	65	0.29	          	          
QIAOXI 	Hongqidajie	11897	100	3314	27.86	7404	62.23	1163	9.78	16	0.13	          	          
XINHUA 	Total	101674	100	29502	29.02	58958	57.99	12971	12.76	243	0.24	          	          
XINHUA 	Gexinjie	8821	100	2654	30.09	4892	55.46	1266	14.35	9	0.10	          	          
XINHUA 	Nandajie	953	100	459	48.16	428	44.91	66	6.93	          	          	          	          
XINHUA 	Xinhualu	5359	100	2470	46.09	2471	46.11	415	7.74	3	0.06	          	          
XINHUA 	Ninganlu	13322	100	3514	26.38	7492	56.24	2270	17.04	46	0.35	          	          
