V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14
DAOLI 	Total	58776	29038	29738	32069	18309	13760	4932	2625	2307	13.33	12.54	14.36
DAOLI 	Fushun	3181	1524	1657	1654	909	745	338	165	173	16.97	15.36	18.85
DAOLI 	Gongnong	2799	1368	1431	1270	774	496	356	188	168	21.89	19.54	25.30
DAOLI 	Chengxianglu	2561	1306	1255	1194	726	468	239	147	92	16.68	16.84	16.43
DAOLI 	Kangan	2352	1175	1177	1258	760	498	224	128	96	15.11	14.41	16.16
DAOLI 	Xinhua	2886	1433	1453	1345	744	601	301	182	119	18.29	19.65	16.53
DAOLI 	Gongle	5165	2645	2520	2461	1363	1098	541	271	270	18.02	16.59	19.74
DAOLI 	Jianguo	3563	1761	1802	1935	1063	872	333	157	176	14.68	12.87	16.79
DAOLI 	Zhengyanghe	4372	2149	2223	2245	1277	968	489	239	250	17.89	15.77	20.53
DAOLI 	Xinyanglu	2415	1192	1223	1267	714	553	257	131	126	16.86	15.5	18.56
DAOLI 	Anhe	2311	1109	1202	1244	674	570	267	144	123	17.67	17.60	17.75
DAOLI 	Anjing	4111	1992	2119	2058	1117	941	466	247	219	18.46	18.11	18.88
DAOLI 	Gongcheng	3328	1644	1684	1762	977	785	194	104	90	9.92	9.62	10.29
DAOLI 	Jingwei	2718	1278	1440	1549	792	757	180	89	91	10.41	10.10	10.73
DAOLI 	Sidalin	1592	770	822	884	469	415	102	51	51	10.34	9.81	10.94
DAOLI 	Tongjiang	2065	981	1084	1034	553	481	168	100	68	13.98	15.31	12.39
DAOLI 	Shangzhi	693	333	360	389	198	191	58	32	26	12.98	13.91	11.98
DAOLI 	Zhaolin	1756	862	894	973	540	433	87	42	45	8.21	7.22	9.41
DAOLI 	Taiping	2162	1103	1059	1590	1002	588	37	19	18	2.27	1.86	2.97
DAOLI 	Xinnong	2176	1098	1078	1489	906	583	87	47	40	5.52	4.93	6.42
DAOLI 	Xinfa	3782	1883	1899	2446	1558	888	116	81	35	4.53	4.94	3.79
DAOLI 	Yushu	1522	776	746	1241	706	535	19	8	11	1.51	1.12	2.01
DAOLI 	Qunli	1266	656	610	781	487	294	73	53	20	8.55	9.81	6.37
NANGANG 	Total	80992	40389	40603	39196	21780	17416	5976	3039	2937	13.23	12.24	14.43
NANGANG 	Dacheng	3229	1662	1567	1648	894	754	161	77	84	8.90	7.93	10.02
NANGANG 	Liaoyuan	5571	3011	2560	2325	1249	1076	419	227	192	15.27	15.38	15.14
NANGANG 	Songhuajiang	3242	1537	1705	1743	951	792	195	84	111	10.06	8.12	12.29
NANGANG 	Huayuan	4375	2554	1821	1594	848	746	153	69	84	8.76	7.52	10.12
NANGANG 	Quxian	2265	1063	1202	1254	659	595	187	88	99	12.98	11.78	14.27
NANGANG 	Tongda	2853	1414	1439	1513	833	680	308	158	150	16.91	15.94	18.07
NANGANG 	Qizheng	3366	1656	1710	1695	953	742	330	171	159	16.30	15.21	17.65
NANGANG 	Hexinglu	9048	4203	4845	3925	2182	1743	614	314	300	13.53	12.58	14.68
NANGANG 	Haxi	5414	2730	2684	1666	932	734	292	162	130	14.91	14.81	15.05
NANGANG 	Baojian	6177	3049	3128	2284	1282	1002	332	170	162	12.69	11.71	13.92
NANGANG 	Rongshi	5239	2477	2762	3030	1582	1448	377	168	209	11.07	9.60	12.61
NANGANG 	Fendoulu	4790	2298	2492	2507	1326	1181	615	323	292	19.70	19.59	19.82
NANGANG 	Lujia	6732	3323	3409	3885	2140	1745	519	246	273	11.78	10.31	13.53
NANGANG 	Gexin	3007	1477	1530	1595	851	744	174	89	85	9.84	9.47	10.25
NANGANG 	Wenhua	2966	1439	1527	1688	925	763	288	132	156	14.57	12.49	16.97
NANGANG 	Xianfenglu	3345	1754	1591	1410	790	620	325	173	152	18.73	17.96	19.69
NANGANG 	Xinchun	3615	1779	1836	2145	1250	895	410	226	184	16.05	15.31	17.05
NANGANG 	Wanggang	4254	2195	2059	2300	1471	829	240	144	96	9.45	8.92	10.38
NANGANG 	Hongqimanzu	1504	768	736	989	662	327	37	18	19	3.61	2.65	5.49
DAOWAI 	Total	29776	14697	15079	15729	9094	6635	2843	1506	1337	15.31	14.21	16.77
DAOWAI 	Daxing	2921	1422	1499	1551	866	685	277	136	141	15.15	13.57	17.07
DAOWAI 	Nanma	2734	1329	1405	1414	776	638	209	109	100	12.88	12.32	13.55
DAOWAI 	Shengli	1217	582	635	633	344	289	139	75	64	18.01	17.90	18.13
DAOWAI 	Jingyu	2477	1203	1274	1115	637	478	340	178	162	23.37	21.84	25.31
DAOWAI 	Binjiang	2705	1316	1389	1400	798	602	302	164	138	17.74	17.05	18.65
DAOWAI 	Dongyuan	2240	1082	1158	1002	572	430	322	177	145	24.32	23.63	25.22
DAOWAI 	Chongjian	945	472	473	458	273	185	129	60	69	21.98	18.02	27.17
DAOWAI 	Taigu	1762	847	915	857	466	391	234	128	106	21.45	21.55	21.33
DAOWAI 	Renli	1535	747	788	807	462	345	174	63	111	17.74	12	24.34
DAOWAI 	Donglai	1171	571	600	621	345	276	68	41	27	9.87	10.62	8.91
DAOWAI 	Nanshi	669	334	335	287	169	118	99	58	41	25.65	25.55	25.79
DAOWAI 	Zhenjiang	957	480	477	459	271	188	130	75	55	22.07	21.68	22.63
DAOWAI 	Taiyangdao	159	78	81	64	39	25	20	14	6	23.81	26.42	19.35
DAOWAI 	Sandian	355	176	179	222	136	86	25	11	14	10.12	7.48	14
DAOWAI 	Songpu	3543	1823	1720	1814	1144	670	283	156	127	13.5	12	15.93
DAOWAI 	Songbei	2319	1165	1154	1326	854	472	45	27	18	3.28	3.06	3.67
DAOWAI 	Wanbao	2067	1070	997	1699	942	757	47	34	13	2.69	3.48	1.69
TAIPING 	Total	34501	17134	17367	17750	10471	7279	3848	2046	1802	17.82	16.35	19.84
TAIPING 	Dayoufang	3832	1801	2031	1885	1015	870	436	224	212	18.79	18.08	19.59
TAIPING 	Taipingdajie	2098	1026	1072	1036	605	431	310	169	141	23.03	21.83	24.65
TAIPING 	Xinle	1681	831	850	709	419	290	301	168	133	29.80	28.62	31.44
TAIPING 	Minqiang	799	440	359	249	136	113	81	41	40	24.55	23.16	26.14
TAIPING 	Nanzhi	6070	2975	3095	3146	1823	1323	843	383	460	21.13	17.36	25.80
TAIPING 	Huochetou	3062	1496	1566	1627	934	693	330	153	177	16.86	14.08	20.34
TAIPING 	Sankeshudajie	2741	1329	1412	1136	680	456	366	201	165	24.37	22.81	26.57
TAIPING 	Lihua	1296	654	642	492	288	204	170	100	70	25.68	25.77	25.55
TAIPING 	Huagong	1545	795	750	761	468	293	173	103	70	18.52	18.04	19.28
TAIPING 	Shuinilu	763	394	369	428	259	169	56	23	33	11.57	8.16	16.34
TAIPING 	Xinyi	4220	2128	2092	2004	1273	731	433	251	182	17.77	16.47	19.93
TAIPING 	Dongfeng	4110	2100	2010	2503	1560	943	303	203	100	10.80	11.51	9.59
TAIPING 	Minzhu	2284	1165	1119	1774	1011	763	46	27	19	2.53	2.60	2.43
XIANGFANG 	Total	30340	14988	15352	15648	8936	6712	2805	1498	1307	15.20	14.36	16.30
XIANGFANG 	Liushun	4330	2041	2289	2255	1220	1035	344	178	166	13.24	12.73	13.82
XIANGFANG 	Xiangfangdajie	2499	1216	1283	1253	696	557	266	130	136	17.51	15.74	19.62
XIANGFANG 	Hongqidajie	4468	2191	2277	2330	1243	1087	366	189	177	13.58	13.20	14
XIANGFANG 	Anbu	1468	719	749	750	416	334	204	103	101	21.38	19.85	23.22
XIANGFANG 	Tongtian	2781	1393	1388	1422	820	602	345	188	157	19.52	18.65	20.69
XIANGFANG 	Xincheng	2680	1319	1361	1164	660	504	382	191	191	24.71	22.44	27.48
XIANGFANG 	Tiedong	3633	1858	1775	1204	682	522	427	238	189	26.18	25.87	26.58
XIANGFANG 	Xinxiangfang	1689	829	860	769	475	294	106	56	50	12.11	10.55	14.53
