V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14
JIANGAN 	Total	220145	100	58794	26.71	124408	56.51	36443	16.55	498	0.23	2	          
JIANGAN 	Shanghai	9010	100	2597	28.82	4656	51.68	1745	19.37	12	0.13	          	          
JIANGAN 	Dazhi	9816	100	3012	30.68	5095	51.91	1690	17.22	19	0.19	          	          
JIANGAN 	Yiyuan	6720	100	1865	27.75	3444	51.25	1393	20.73	18	0.27	          	          
JIANGAN 	Chezhan	8925	100	2622	29.38	4829	54.11	1460	16.36	14	0.16	          	          
JIANGAN 	Siwei	9026	100	2293	25.40	5087	56.36	1631	18.07	15	0.17	          	          
JIANGAN 	Yongqing	9278	100	2475	26.68	5130	55.29	1648	17.76	25	0.27	          	          
JIANGAN 	Xima	17695	100	3896	22.02	10581	59.80	3183	17.99	35	0.20	          	          
JIANGAN 	Qiuchang	11405	100	2917	25.58	6422	56.31	2045	17.93	21	0.18	          	          
JIANGAN 	Laodong	22033	100	5571	25.28	12569	57.05	3838	17.42	55	0.25	          	          
JIANGAN 	Erqi	25617	100	7692	30.03	13762	53.72	4121	16.09	42	0.16	          	          
JIANGAN 	Xincun	20821	100	5385	25.86	12232	58.75	3152	15.14	52	0.25	          	          
JIANGAN 	Danshuichi	13636	100	3364	24.67	8006	58.71	2228	16.34	37	0.27	1	0.01
JIANGAN 	Daishan	4138	100	1221	29.51	2378	57.47	532	12.86	7	0.17	          	          
JIANGAN 	Taibei	10294	100	2710	26.33	5856	56.89	1702	16.53	26	0.25	          	          
JIANGAN 	Huaqiao	33604	100	9627	28.65	19671	58.54	4234	12.60	71	0.21	1	          
JIANGAN 	Chenjiaji	1504	100	430	28.59	852	56.65	214	14.23	8	0.53	          	          
JIANGAN 	Houhu	6623	100	1117	16.87	3838	57.95	1627	24.57	41	0.62	          	          
JIANGHAN 	Total	188311	100	57406	30.48	106027	56.30	24552	13.04	326	0.17	          	          
JIANGHAN 	Minzu	10473	100	3472	33.15	5564	53.13	1416	13.52	21	0.20	          	          
JIANGHAN 	Hualou	7229	100	2425	33.55	3809	52.69	983	13.60	12	0.17	          	          
JIANGHAN 	Shuita	6548	100	1848	28.22	3607	55.09	1080	16.49	13	0.20	          	          
JIANGHAN 	Minquan	12904	100	4153	32.18	6785	52.58	1941	15.04	25	0.19	          	          
JIANGHAN 	Manchun	7808	100	2666	34.14	4004	51.28	1133	14.51	5	0.06	          	          
JIANGHAN 	Minyi	10436	100	2984	28.59	5785	55.43	1647	15.78	20	0.19	          	          
JIANGHAN 	Xinhua	12141	100	3102	25.55	6982	57.51	2035	16.76	22	0.18	          	          
JIANGHAN 	Wansong	30426	100	8621	28.33	17264	56.74	4477	14.71	64	0.21	          	          
JIANGHAN 	Tangjiadun	24909	100	8087	32.47	14254	57.22	2523	10.13	45	0.18	          	          
JIANGHAN 	Beihu	9796	100	2375	24.24	5857	59.79	1544	15.76	20	0.20	          	          
JIANGHAN 	Qianjin	8772	100	2564	29.23	4968	56.63	1228	14	12	0.14	          	          
JIANGHAN 	Changqing	24413	100	8532	34.95	13737	56.27	2123	8.70	21	0.09	          	          
JIANGHAN 	Hanxing	22456	100	6577	29.29	13411	59.72	2422	10.79	46	0.20	          	          
硚口 	Total	195899	100	58850	30.04	107162	54.70	29490	15.05	397	0.20	          	          
硚口 	Yijiadun	28958	100	7850	27.11	16889	58.32	4148	14.32	71	0.25	          	          
硚口 	Hanjiadun	16523	100	4616	27.94	9362	56.66	2512	15.20	33	0.20	          	          
硚口 	Zongguan	14976	100	4152	27.72	8188	54.67	2602	17.37	34	0.23	          	          
硚口 	Hanshuiqiao	20060	100	5535	27.59	11285	56.26	3195	15.93	45	0.22	          	          
硚口 	Baofeng	15682	100	3972	25.33	8774	55.95	2907	18.54	29	0.18	          	          
硚口 	Ronghua	13732	100	3570	26	7456	54.30	2658	19.36	48	0.35	          	          
硚口 	Chongren	11590	100	3545	30.59	6101	52.64	1925	16.61	19	0.16	          	          
硚口 	Hanzhong	6404	100	1776	27.73	3437	53.67	1183	18.47	8	0.12	          	          
硚口 	Hanzheng	35760	100	14031	39.24	17487	48.90	4193	11.73	49	0.14	          	          
硚口 	Liujiaoting	11533	100	3548	30.76	6098	52.87	1865	16.17	22	0.19	          	          
硚口 	Changfeng	20681	100	6255	30.25	12085	58.44	2302	11.13	39	0.19	          	          
HANYANG 	Total	148745	100	39223	26.37	85091	57.21	24051	16.17	380	0.26	          	          
HANYANG 	Cuiwei	13990	100	3489	24.94	7758	55.45	2704	19.33	39	0.28	          	          
HANYANG 	Jianqiao	14888	100	4014	26.96	8069	54.20	2777	18.65	28	0.19	          	          
HANYANG 	Wulidun	20440	100	5814	28.44	11947	58.45	2644	12.94	35	0.17	          	          
HANYANG 	Qingchuan	6504	100	1798	27.64	3545	54.5	1144	17.59	17	0.26	          	          
HANYANG 	Yuehu	10821	100	3250	30.03	5795	53.55	1753	16.20	23	0.21	          	          
HANYANG 	Yingwu	14025	100	3482	24.83	8343	59.49	2161	15.41	39	0.28	          	          
HANYANG 	Zhoutou	11217	100	2446	21.81	6886	61.39	1861	16.59	24	0.21	          	          
HANYANG 	Qinduankou	17106	100	4618	27	10079	58.92	2362	13.81	47	0.27	          	          
HANYANG 	Jianghanerqiao	14192	100	3508	24.72	8170	57.57	2482	17.49	32	0.23	          	          
HANYANG 	Jiangdi	8193	100	2211	26.99	4556	55.61	1394	17.01	32	0.39	          	          
HANYANG 	Yongfeng	15536	100	4216	27.14	8740	56.26	2521	16.23	59	0.38	          	          
HANYANG 	Wuhanliangzhongchang	1833	100	377	20.57	1203	65.63	248	13.53	5	0.27	          	          
WUCHANG 	Total	279260	100	77100	27.61	161458	57.82	40152	14.38	550	0.20	          	          
WUCHANG 	Jiyuqiao	12196	100	3291	26.98	6784	55.62	2097	17.19	24	0.20	          	          
WUCHANG 	Yangyuan	24496	100	6753	27.57	14597	59.59	3110	12.70	36	0.15	          	          
WUCHANG 	Xujiapeng	25821	100	6524	25.27	15420	59.72	3841	14.88	36	0.14	          	          
WUCHANG 	Xinhe	11078	100	2867	25.88	6011	54.26	2171	19.60	29	0.26	          	          
WUCHANG 	Liangdao	17734	100	5205	29.35	10095	56.92	2401	13.54	33	0.19	          	          
WUCHANG 	Zhonghualu	11750	100	3120	26.55	6549	55.74	2046	17.41	35	0.30	          	          
WUCHANG 	Huanghelou	15461	100	4173	26.99	8705	56.30	2554	16.52	29	0.19	          	          
WUCHANG 	Ziyang	20891	100	5986	28.65	12126	58.04	2754	13.18	25	0.12	          	          
WUCHANG 	Baishazhou	18633	100	4900	26.30	11056	59.34	2649	14.22	28	0.15	          	          
WUCHANG 	Shouyilu	20613	100	5604	27.19	12013	58.28	2960	14.36	36	0.17	          	          
WUCHANG 	Zhongnanlu	43189	100	12045	27.89	25077	58.06	5982	13.85	85	0.20	          	          
WUCHANG 	Shuiguohu	45213	100	12137	26.84	26572	58.77	6377	14.10	127	0.28	          	          
WUCHANG 	Luojiashan	9432	100	3292	34.90	5119	54.27	995	10.55	26	0.28	          	          
WUCHANG 	Shidong	2753	100	1203	43.70	1334	48.46	215	7.81	1	0.04	          	          
QINGSHAN 	Total	136291	100	34124	25.04	80426	59.01	21442	15.73	299	0.22	          	          
QINGSHAN 	Hongweilu	22775	100	5814	25.53	13153	57.75	3758	16.5	50	0.22	          	          
QINGSHAN 	Ganghuacun	23656	100	4487	18.97	14501	61.30	4591	19.41	77	0.33	          	          
QINGSHAN 	Yejin	20663	100	4231	20.48	13233	64.04	3142	15.21	57	0.28	          	          
QINGSHAN 	Xingouqiao	18897	100	4801	25.41	10949	57.94	3109	16.45	38	0.20	          	          
QINGSHAN 	Honggangcheng	11852	100	3216	27.13	6396	53.97	2214	18.68	26	0.22	          	          
QINGSHAN 	Gongrencun	8416	100	3025	35.94	4632	55.04	747	8.88	12	0.14	          	          
QINGSHAN 	Qingshanzhen	8329	100	2277	27.34	4959	59.54	1078	12.94	15	0.18	          	          
QINGSHAN 	Changqian	5759	100	1737	30.16	3367	58.47	651	11.30	4	0.07	          	          
QINGSHAN 	Wudong	6284	100	2178	34.66	3499	55.68	600	9.55	7	0.11	          	          
QINGSHAN 	Baiyushan	9660	100	2358	24.41	5737	59.39	1552	16.07	13	0.13	          	          
HONGSHAN 	Total	211469	100	70031	33.12	115765	54.74	25178	11.91	495	0.23	          	          
HONGSHAN 	Luonan	40145	100	14111	35.15	22040	54.90	3918	9.76	76	0.19	          	          
HONGSHAN 	Guanshan	36801	100	11839	32.17	21423	58.21	3485	9.47	54	0.15	          	          
HONGSHAN 	Shizishan	10581	100	4013	37.93	5392	50.96	1161	10.97	15	0.14	          	          
HONGSHAN 	Zhangjiawan	3772	100	1174	31.12	2150	57	442	11.72	6	0.16	          	          
HONGSHAN 	Hongqi	188	100	76	40.43	91	48.40	21	11.17	          	          	          	          
HONGSHAN 	Gehua	1884	100	617	32.75	1077	57.17	183	9.71	7	0.37	          	          
HONGSHAN 	Huashan	8277	100	1943	23.47	4862	58.74	1446	17.47	26	0.31	          	          
HONGSHAN 	Zuoling	8801	100	2029	23.05	5271	59.89	1463	16.62	38	0.43	          	          
HONGSHAN 	Hongshan	26553	100	11784	44.38	12185	45.89	2539	9.56	45	0.17	          	          
HONGSHAN 	Qingling	9638	100	2099	21.78	5478	56.84	2011	20.87	50	0.52	          	          
HONGSHAN 	Jiufeng	5829	100	1798	30.85	3235	55.5	782	13.42	14	0.24	          	          
HONGSHAN 	Heping	31125	100	10784	34.65	16794	53.96	3473	11.16	74	0.24	          	          
HONGSHAN 	Jianshe	15870	100	4175	26.31	9088	57.27	2543	16.02	64	0.40	          	          
HONGSHAN 	Tianxing	963	100	284	29.49	571	59.29	108	11.21	          	          	          	          
HONGSHAN 	Donghukaifaqu	7050	100	2287	32.44	3959	56.16	791	11.22	13	0.18	          	          
HONGSHAN 	Wugangbeihunongchang	3992	100	1018	25.5	2149	53.83	812	20.34	13	0.33	          	          
DONGXIHU 	Total	85729	100	22700	26.48	51521	60.10	11187	13.05	321	0.37	          	          
DONGXIHU 	Wujiashan	21443	100	5113	23.84	13972	65.16	2314	10.79	44	0.21	          	          
DONGXIHU 	Xingou	5517	100	1667	30.22	3211	58.20	620	11.24	19	0.34	          	          
DONGXIHU 	Baiquanbanshichu	4092	100	1434	35.04	1909	46.65	724	17.69	25	0.61	          	          
DONGXIHU 	Sandianbanshichu	3812	100	611	16.03	2554	67	624	16.37	23	0.60	          	          
DONGXIHU 	Lijiadunbanshichu	7521	100	1820	24.20	4700	62.49	977	12.99	24	0.32	          	          
DONGXIHU 	Cihuidunbanshichu	5784	100	1259	21.77	3462	59.85	1034	17.88	29	0.5	          	          
DONGXIHU 	Zoumalingbanshichu	4153	100	1070	25.76	2625	63.21	446	10.74	12	0.29	          	          
DONGXIHU 	Changqinghuayuankaifaqu	5090	100	1627	31.96	2931	57.58	523	10.28	9	0.18	          	          
DONGXIHU 	Jinghebanshichu	3917	100	944	24.10	2389	60.99	570	14.55	14	0.36	          	          
DONGXIHU 	Changqingbanshichu	6849	100	1745	25.48	4400	64.24	685	10	19	0.28	          	          
DONGXIHU 	Hebaohubanshichu	3050	100	1033	33.87	1716	56.26	291	9.54	10	0.33	          	          
DONGXIHU 	Xingoubanshichu	3927	100	1388	35.35	1932	49.20	588	14.97	19	0.48	          	          
DONGXIHU 	Xinandubanshichu	5082	100	1524	29.99	2683	52.79	841	16.55	34	0.67	          	          
DONGXIHU 	Dongshanbanshichu	5492	100	1465	26.68	3037	55.30	950	17.30	40	0.73	          	          
HANNAN 	Total	31445	100	7720	24.55	19810	63	3789	12.05	126	0.40	          	          
HANNAN 	Shamao	17115	100	3697	21.60	11441	66.85	1919	11.21	58	0.34	          	          
HANNAN 	Dengjiakou	2180	100	688	31.56	1182	54.22	301	13.81	9	0.41	          	          
HANNAN 	Daju	1835	100	574	31.28	1046	57	211	11.5	4	0.22	          	          
HANNAN 	Shuihong	2175	100	602	27.68	1211	55.68	352	16.18	10	0.46	          	          
HANNAN 	Dongchengyuannongchang	2452	100	757	30.87	1433	58.44	250	10.20	12	0.49	          	          
HANNAN 	Wujinnongchang	1477	100	373	25.25	864	58.5	232	15.71	8	0.54	          	          
HANNAN 	Hannannongchang	2611	100	678	25.97	1639	62.77	281	10.76	13	0.5	          	          
HANNAN 	Yinlianhunongchang	1600	100	351	21.94	994	62.12	243	15.19	12	0.75	          	          
CAIDIAN 	Total	140448	100	36003	25.63	78859	56.15	24727	17.61	859	0.61	          	          
CAIDIAN 	Caidian	27682	100	6750	24.38	16319	58.95	4485	16.20	128	0.46	          	          
