V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14
DONGSHAN 	Total	158050	100	39463	24.97	88651	56.09	29432	18.62	504	0.32	          	          
DONGSHAN 	Donghu	20896	100	5339	25.55	12007	57.46	3498	16.74	52	0.25	          	          
DONGSHAN 	Nonglin	11354	100	2828	24.91	6263	55.16	2215	19.51	48	0.42	          	          
DONGSHAN 	Meihuacun	16564	100	4079	24.63	9671	58.39	2762	16.67	52	0.31	          	          
DONGSHAN 	Huanghuagang	21899	100	5709	26.07	12536	57.24	3576	16.33	78	0.36	          	          
DONGSHAN 	Huale	12011	100	3080	25.64	6777	56.42	2118	17.63	36	0.30	          	          
DONGSHAN 	Jianshe	13051	100	2670	20.46	7425	56.89	2901	22.23	55	0.42	          	          
DONGSHAN 	Datang	13046	100	3425	26.25	7089	54.34	2492	19.10	40	0.31	          	          
DONGSHAN 	Zhuguang	17601	100	4743	26.95	9221	52.39	3599	20.45	38	0.22	          	          
DONGSHAN 	Dadong	21146	100	5177	24.48	11662	55.15	4243	20.07	64	0.30	          	          
DONGSHAN 	Baiyun	10482	100	2413	23.02	6000	57.24	2028	19.35	41	0.39	          	          
LIWAN 	Total	143462	100	36444	25.40	78680	54.84	27997	19.52	341	0.24	          	          
LIWAN 	Jinhua	15095	100	3601	23.86	8448	55.97	3015	19.97	31	0.21	          	          
LIWAN 	Lingnan	11197	100	3292	29.40	5645	50.42	2236	19.97	24	0.21	          	          
LIWAN 	Nanyuan	16845	100	3867	22.96	9901	58.78	3039	18.04	38	0.23	          	          
LIWAN 	Caihong	13483	100	2929	21.72	7849	58.21	2674	19.83	31	0.23	          	          
LIWAN 	Duobao	11041	100	2961	26.82	5806	52.59	2254	20.41	20	0.18	          	          
LIWAN 	Longjin	12325	100	3148	25.54	6669	54.11	2479	20.11	29	0.24	          	          
LIWAN 	Xicun	11297	100	2455	21.73	6594	58.37	2221	19.66	27	0.24	          	          
LIWAN 	Zhanqian	9746	100	2691	27.61	5114	52.47	1914	19.64	27	0.28	          	          
LIWAN 	Shamian	1331	100	353	26.52	748	56.20	227	17.05	3	0.23	          	          
LIWAN 	Fengyuan	16905	100	4572	27.05	9061	53.60	3230	19.11	42	0.25	          	          
LIWAN 	Changhua	9767	100	2463	25.22	5438	55.68	1836	18.80	30	0.31	          	          
LIWAN 	Hualin	14430	100	4112	28.5	7407	51.33	2872	19.90	39	0.27	          	          
YUEXIU 	Total	102471	100	27531	26.87	54611	53.29	20072	19.59	257	0.25	          	          
YUEXIU 	Renmin	10747	100	3454	32.14	5382	50.08	1896	17.64	15	0.14	          	          
YUEXIU 	Daxin	14185	100	3824	26.96	7574	53.39	2761	19.46	26	0.18	          	          
YUEXIU 	Shishu	12001	100	3077	25.64	6497	54.14	2397	19.97	30	0.25	          	          
YUEXIU 	Guangta	10120	100	2874	28.40	5202	51.40	2015	19.91	29	0.29	          	          
YUEXIU 	Liurong	12034	100	3148	26.16	6478	53.83	2368	19.68	40	0.33	          	          
YUEXIU 	Dongfeng	10338	100	2422	23.43	5709	55.22	2181	21.10	26	0.25	          	          
YUEXIU 	Hongqiao	11221	100	2916	25.99	6143	54.75	2127	18.96	35	0.31	          	          
YUEXIU 	Guangwei	9462	100	2296	24.27	4982	52.65	2148	22.70	36	0.38	          	          
YUEXIU 	Beijing	8185	100	2374	29	4198	51.29	1598	19.52	15	0.18	          	          
YUEXIU 	Liuhua	4178	100	1146	27.43	2446	58.54	581	13.91	5	0.12	          	          
HAIZHU 	Total	331426	100	107309	32.38	176330	53.20	47175	14.23	611	0.18	1	          
HAIZHU 	Chigang	28451	100	9766	34.33	15314	53.83	3325	11.69	46	0.16	          	          
HAIZHU 	Xingang	17027	100	4299	25.25	10322	60.62	2372	13.93	34	0.20	          	          
HAIZHU 	Changgang	27866	100	6776	24.32	16278	58.42	4751	17.05	61	0.22	          	          
HAIZHU 	Jiangnanzhong	21668	100	5291	24.42	12312	56.82	4012	18.52	53	0.24	          	          
HAIZHU 	Binjiang	14787	100	3935	26.61	8219	55.58	2607	17.63	26	0.18	          	          
HAIZHU 	Sushe	17602	100	4435	25.20	10024	56.95	3103	17.63	39	0.22	1	0.01
HAIZHU 	Haizhuang	18608	100	5259	28.26	9982	53.64	3336	17.93	31	0.17	          	          
HAIZHU 	Nanhuaxi	13450	100	3790	28.18	7102	52.80	2521	18.74	37	0.28	          	          
HAIZHU 	Longfeng	27127	100	7561	27.87	14958	55.14	4563	16.82	45	0.17	          	          
HAIZHU 	Shayuan	16198	100	3431	21.18	9623	59.41	3100	19.14	44	0.27	          	          
HAIZHU 	Nanshitou	24733	100	7297	29.5	13676	55.29	3704	14.98	56	0.23	          	          
HAIZHU 	Fengyang	18414	100	7573	41.13	9062	49.21	1757	9.54	22	0.12	          	          
HAIZHU 	Ruibao	15118	100	6628	43.84	7205	47.66	1275	8.43	10	0.07	          	          
HAIZHU 	Jianghai	13186	100	5504	41.74	6587	49.95	1080	8.19	15	0.11	          	          
HAIZHU 	Xinjiao	57191	100	25764	45.05	25666	44.88	5669	9.91	92	0.16	          	          
TIANHE 	Total	262234	100	104396	39.81	132633	50.58	24777	9.45	428	0.16	          	          
TIANHE 	Wushan	15188	100	5322	35.04	7994	52.63	1836	12.09	36	0.24	          	          
TIANHE 	Yuancun	20740	100	7469	36.01	11036	53.21	2197	10.59	38	0.18	          	          
TIANHE 	Chepi	14956	100	6294	42.08	7343	49.10	1297	8.67	22	0.15	          	          
TIANHE 	Shahe	13774	100	3853	27.97	7933	57.59	1952	14.17	36	0.26	          	          
TIANHE 	Dengfeng	21207	100	7168	33.80	11563	54.52	2433	11.47	43	0.20	          	          
TIANHE 	Shipai	33933	100	16305	48.05	15030	44.29	2537	7.48	61	0.18	          	          
TIANHE 	Shadong	8858	100	2990	33.75	4927	55.62	921	10.40	20	0.23	          	          
