V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14
WANZHOU 	Total	496424	100	106227	21.40	277392	55.88	108731	21.90	4073	0.82	1	          
WANZHOU 	Gaosuntang	26441	100	8578	32.44	14186	53.65	3603	13.63	74	0.28	          	          
WANZHOU 	Taibaiyan	25249	100	8099	32.08	13644	54.04	3423	13.56	83	0.33	          	          
WANZHOU 	Hongguang	8283	100	2315	27.95	4865	58.73	1078	13.01	25	0.30	          	          
WANZHOU 	Pailou	7933	100	2268	28.59	4664	58.79	977	12.32	24	0.30	          	          
WANZHOU 	Wanan	3696	100	1050	28.41	2129	57.60	512	13.85	5	0.14	          	          
WANZHOU 	Shuanghekou	2210	100	503	22.76	1340	60.63	358	16.20	9	0.41	          	          
WANZHOU 	Zhoujiaba	5250	100	1376	26.21	3301	62.88	555	10.57	18	0.34	          	          
WANZHOU 	Shahe	6508	100	1744	26.80	3896	59.86	838	12.88	30	0.46	          	          
WANZHOU 	Yingshuiping	8670	100	2336	26.94	5164	59.56	1136	13.10	34	0.39	          	          
WANZHOU 	Zhonggulou	13102	100	4685	35.76	6842	52.22	1531	11.69	44	0.34	          	          
WANZHOU 	Pipaping	5337	100	914	17.13	3215	60.24	1159	21.72	49	0.92	          	          
WANZHOU 	Baianba	6814	100	1643	24.11	4107	60.27	1038	15.23	26	0.38	          	          
WANZHOU 	Wuqiao	8406	100	1999	23.78	4820	57.34	1545	18.38	42	0.5	          	          
WANZHOU 	Chenjiaba	8289	100	1805	21.78	4889	58.98	1532	18.48	63	0.76	          	          
WANZHOU 	Longbao	7739	100	1927	24.90	4429	57.23	1341	17.33	42	0.54	          	          
WANZHOU 	Gaofeng	6383	100	1137	17.81	3556	55.71	1630	25.54	60	0.94	          	          
WANZHOU 	Liangfeng	5503	100	1285	23.35	2998	54.48	1187	21.57	33	0.60	          	          
WANZHOU 	Longsha	3043	100	498	16.37	1622	53.30	897	29.48	26	0.85	          	          
WANZHOU 	Xiangshui	4244	100	769	18.12	2311	54.45	1114	26.25	50	1.18	          	          
WANZHOU 	Wuling	5895	100	1220	20.70	3376	57.27	1264	21.44	35	0.59	          	          
WANZHOU 	Rangdu	3917	100	850	21.70	2059	52.57	975	24.89	33	0.84	          	          
WANZHOU 	Tiancheng	10172	100	2215	21.78	5830	57.31	2044	20.09	83	0.82	          	          
WANZHOU 	Xiongjia	11009	100	1985	18.03	6185	56.18	2726	24.76	113	1.03	          	          
WANZHOU 	Xiaozhou	3372	100	573	16.99	1974	58.54	802	23.78	23	0.68	          	          
WANZHOU 	Dazhou	4667	100	716	15.34	2753	58.99	1150	24.64	48	1.03	          	          
WANZHOU 	Dongjia	6306	100	1146	18.17	3528	55.95	1573	24.94	59	0.94	          	          
WANZHOU 	Gaoliang	9077	100	1511	16.65	5338	58.81	2155	23.74	73	0.80	          	          
WANZHOU 	Lihe	5326	100	968	18.17	3275	61.49	1043	19.58	40	0.75	          	          
WANZHOU 	Gaosheng	6586	100	1100	16.70	3890	59.06	1532	23.26	64	0.97	          	          
WANZHOU 	Sanzheng	8059	100	1226	15.21	4557	56.55	2176	27	100	1.24	          	          
WANZHOU 	Fenshui	5541	100	1077	19.44	3254	58.73	1170	21.12	40	0.72	          	          
WANZHOU 	Peiwen	4917	100	912	18.55	2572	52.31	1374	27.94	59	1.20	          	          
WANZHOU 	Yujia	9529	100	1620	17	5296	55.58	2501	26.25	112	1.18	          	          
WANZHOU 	Houshan	5134	100	910	17.72	2918	56.84	1254	24.43	52	1.01	          	          
WANZHOU 	Danzi	4343	100	830	19.11	2508	57.75	970	22.33	35	0.81	          	          
WANZHOU 	Changling	7094	100	1011	14.25	3890	54.84	2113	29.79	80	1.13	          	          
WANZHOU 	Xintian	10819	100	2273	21.01	5925	54.76	2530	23.38	91	0.84	          	          
WANZHOU 	Xinxiang	3499	100	740	21.15	1985	56.73	746	21.32	28	0.80	          	          
WANZHOU 	Zouma	5807	100	1105	19.03	3268	56.28	1387	23.88	47	0.81	          	          
WANZHOU 	Luotian	2087	100	439	21.03	1027	49.21	585	28.03	36	1.72	          	          
WANZHOU 	Longju	6120	100	1091	17.83	3391	55.41	1568	25.62	70	1.14	          	          
WANZHOU 	Baitu	6120	100	1141	18.64	3573	58.38	1343	21.94	63	1.03	          	          
WANZHOU 	Changtan	7768	100	1511	19.45	4087	52.61	2062	26.54	108	1.39	          	          
WANZHOU 	Taian	6696	100	1037	15.49	3511	52.43	2038	30.44	109	1.63	1	0.01
WANZHOU 	Baiyang	6559	100	1324	20.19	3325	50.69	1837	28.01	73	1.11	          	          
WANZHOU 	Tailong	6705	100	1151	17.17	3729	55.62	1769	26.38	56	0.84	          	          
WANZHOU 	Jiuchi	3909	100	614	15.71	2118	54.18	1143	29.24	34	0.87	          	          
WANZHOU 	Zhushan	5105	100	871	17.06	2999	58.75	1197	23.45	38	0.74	          	          
WANZHOU 	Lushan	3777	100	600	15.89	2116	56.02	1018	26.95	43	1.14	          	          
WANZHOU 	Hekou	5442	100	1011	18.58	2891	53.12	1480	27.20	60	1.10	          	          
WANZHOU 	Ganning	5663	100	985	17.39	3006	53.08	1593	28.13	79	1.40	          	          
WANZHOU 	Yankou	3758	100	732	19.48	1918	51.04	1066	28.37	42	1.12	          	          
WANZHOU 	Longgu	3414	100	760	22.26	1830	53.60	794	23.26	30	0.88	          	          
WANZHOU 	Guojia	3512	100	807	22.98	1902	54.16	775	22.07	28	0.80	          	          
WANZHOU 	Ruichi	4140	100	1082	26.14	2279	55.05	754	18.21	25	0.60	          	          
WANZHOU 	Guocun	3253	100	678	20.84	1714	52.69	829	25.48	32	0.98	          	          
WANZHOU 	Shiqiao	4358	100	902	20.70	2466	56.59	954	21.89	36	0.83	          	          
WANZHOU 	Lujing	2628	100	464	17.66	1478	56.24	666	25.34	20	0.76	          	          
WANZHOU 	Tiefeng	3184	100	451	14.16	1750	54.96	938	29.46	45	1.41	          	          
WANZHOU 	Dabei	2046	100	369	18.04	1212	59.24	449	21.95	16	0.78	          	          
WANZHOU 	Kuihua	4284	100	554	12.93	2516	58.73	1163	27.15	51	1.19	          	          
WANZHOU 	Huangni	3896	100	716	18.38	2209	56.70	932	23.92	39	1	          	          
WANZHOU 	Sanyuan	2834	100	389	13.73	1509	53.25	897	31.65	39	1.38	          	          
WANZHOU 	Daxing	1963	100	382	19.46	1041	53.03	522	26.59	18	0.92	          	          
WANZHOU 	Sunjia	4247	100	751	17.68	2511	59.12	949	22.35	36	0.85	          	          
WANZHOU 	Qiaoting	3191	100	560	17.55	1793	56.19	802	25.13	36	1.13	          	          
WANZHOU 	Xinyuan	2238	100	393	17.56	1270	56.75	545	24.35	30	1.34	          	          
WANZHOU 	Tielu	5449	100	731	13.42	3111	57.09	1544	28.34	63	1.16	          	          
WANZHOU 	Cizhu	2558	100	503	19.66	1420	55.51	617	24.12	18	0.70	          	          
WANZHOU 	Yousha	2287	100	340	14.87	1372	59.99	554	24.22	21	0.92	          	          
WANZHOU 	Yanjing	2532	100	483	19.08	1443	56.99	578	22.83	28	1.11	          	          
WANZHOU 	Xikou	3775	100	847	22.44	2065	54.70	832	22.04	31	0.82	          	          
WANZHOU 	Changping	3467	100	728	21	2050	59.13	671	19.35	18	0.52	          	          
WANZHOU 	Yanshan	3880	100	728	18.76	2156	55.57	960	24.74	36	0.93	          	          
WANZHOU 	Zhongshan	3604	100	1029	28.55	1990	55.22	569	15.79	16	0.44	          	          
WANZHOU 	Guyu	2820	100	595	21.10	1647	58.40	563	19.96	15	0.53	          	          
WANZHOU 	Shuangliu	4104	100	705	17.18	2212	53.90	1130	27.53	57	1.39	          	          
WANZHOU 	Ganchang	4031	100	645	16	2277	56.49	1071	26.57	38	0.94	          	          
WANZHOU 	Tuanjie	3036	100	551	18.15	1651	54.38	788	25.96	46	1.52	          	          
WANZHOU 	Matou	3966	100	793	19.99	2159	54.44	965	24.33	49	1.24	          	          
WANZHOU 	Lishu	1741	100	217	12.46	955	54.85	549	31.53	20	1.15	          	          
WANZHOU 	Henghe	3717	100	787	21.17	1963	52.81	931	25.05	36	0.97	          	          
WANZHOU 	Fengyi	3104	100	482	15.53	1825	58.80	759	24.45	38	1.22	          	          
WANZHOU 	Puzi	3463	100	562	16.23	1931	55.76	935	27	35	1.01	          	          
WANZHOU 	Dibao	1840	100	488	26.52	1050	57.07	291	15.82	11	0.60	          	          
WANZHOU 	Xiangjia	3123	100	632	20.24	1634	52.32	828	26.51	29	0.93	          	          
WANZHOU 	Shuangshi	3908	100	648	16.58	1999	51.15	1223	31.29	38	0.97	          	          
WANZHOU 	Shilong	4780	100	863	18.05	2504	52.38	1351	28.26	62	1.30	          	          
WANZHOU 	Liangshui	5100	100	1014	19.88	2714	53.22	1320	25.88	52	1.02	          	          
WANZHOU 	Datian	2825	100	493	17.45	1493	52.85	809	28.64	30	1.06	          	          
WANZHOU 	Huangbai	4248	100	679	15.98	2241	52.75	1286	30.27	42	0.99	          	          
FULING 	Total	333084	100	68574	20.59	183069	54.96	77788	23.35	3649	1.10	4	          
FULING 	Dunren	14813	100	4671	31.53	7748	52.31	2329	15.72	65	0.44	          	          
FULING 	Chongyi	13799	100	4605	33.37	7112	51.54	2035	14.75	47	0.34	          	          
FULING 	Lizhi	29436	100	8208	27.88	16604	56.41	4448	15.11	176	0.60	          	          
FULING 	Jiangbei	13124	100	2257	17.20	7694	58.63	3024	23.04	149	1.14	          	          
FULING 	Jiangdong	11020	100	2537	23.02	6446	58.49	1946	17.66	91	0.83	          	          
FULING 	Baisheng	11606	100	1704	14.68	6592	56.80	3182	27.42	128	1.10	          	          
FULING 	Zhenxi	7105	100	1112	15.65	3992	56.19	1889	26.59	112	1.58	          	          
FULING 	Qingxi	6811	100	1426	20.94	3777	55.45	1537	22.57	71	1.04	          	          
FULING 	Nantuo	10117	100	1497	14.80	5816	57.49	2647	26.16	157	1.55	          	          
FULING 	Jiaoshi	6825	100	1176	17.23	3821	55.99	1749	25.63	78	1.14	1	0.01
FULING 	Baitao	10346	100	2733	26.42	5800	56.06	1729	16.71	84	0.81	          	          
FULING 	Mawu	5733	100	1141	19.90	3037	52.97	1475	25.73	80	1.40	          	          
FULING 	Qingyang	7611	100	1251	16.44	3827	50.28	2407	31.63	126	1.66	          	          
FULING 	Longtan	8617	100	1108	12.86	4795	55.65	2610	30.29	104	1.21	          	          
FULING 	Baozi	7941	100	1321	16.64	4313	54.31	2205	27.77	102	1.28	          	          
FULING 	Longqiao	8318	100	1862	22.39	4603	55.34	1768	21.26	84	1.01	1	0.01
FULING 	Linshi	7844	100	1944	24.78	4220	53.80	1612	20.55	68	0.87	          	          
FULING 	Xinmiao	9197	100	1739	18.91	4877	53.03	2458	26.73	123	1.34	          	          
FULING 	Shituo	6603	100	1073	16.25	3707	56.14	1726	26.14	97	1.47	          	          
FULING 	An	8229	100	1790	21.75	4310	52.38	2027	24.63	102	1.24	          	          
FULING 	Yihe	10802	100	1914	17.72	5945	55.04	2792	25.85	151	1.40	          	          
FULING 	Lidu	16012	100	3369	21.04	8817	55.06	3648	22.78	178	1.11	          	          
FULING 	Zhihan	7234	100	1474	20.38	3790	52.39	1878	25.96	92	1.27	          	          
FULING 	Conglin	4119	100	768	18.65	2359	57.27	951	23.09	41	1	          	          
FULING 	Zhongfeng	6303	100	927	14.71	3507	55.64	1782	28.27	87	1.38	          	          
FULING 	Renyi	7379	100	1307	17.71	4300	58.27	1705	23.11	67	0.91	          	          
FULING 	Tudipo	3028	100	418	13.80	1725	56.97	846	27.94	39	1.29	          	          
FULING 	Luoyun	5060	100	772	15.26	2975	58.79	1263	24.96	50	0.99	          	          
FULING 	Juandong	2096	100	461	21.99	1144	54.58	471	22.47	20	0.95	          	          
FULING 	Damu	1173	100	272	23.19	684	58.31	207	17.65	10	0.85	          	          
FULING 	Shanwo	4507	100	804	17.84	2375	52.70	1256	27.87	72	1.60	          	          
FULING 	Longtang	2203	100	598	27.14	1137	51.61	444	20.15	24	1.09	          	          
FULING 	Tiantai	3551	100	557	15.69	2024	57	927	26.11	43	1.21	          	          
FULING 	Zili	3426	100	645	18.83	1817	53.04	920	26.85	44	1.28	          	          
FULING 	Jiudian	4456	100	737	16.54	2436	54.67	1216	27.29	67	1.5	          	          
FULING 	Taihe	1777	100	371	20.88	928	52.22	447	25.15	31	1.74	          	          
FULING 	Tongle	4588	100	700	15.26	2490	54.27	1325	28.88	72	1.57	1	0.02
FULING 	Jubao	2274	100	351	15.44	1149	50.53	734	32.28	40	1.76	          	          
FULING 	Xincun	3643	100	503	13.81	1976	54.24	1100	30.19	64	1.76	          	          
FULING 	Mingjia	6795	100	967	14.23	3601	52.99	2117	31.16	110	1.62	          	          
FULING 	Zengfu	5891	100	987	16.75	3096	52.55	1722	29.23	86	1.46	          	          
FULING 	Huimin	4851	100	794	16.37	2573	53.04	1409	29.05	75	1.55	          	          
FULING 	Lianghui	4500	100	839	18.64	2278	50.62	1322	29.38	61	1.36	          	          
FULING 	Shihe	3162	100	464	14.67	1830	57.87	840	26.57	28	0.89	          	          
FULING 	Shilong	4123	100	961	23.31	2309	56	829	20.11	24	0.58	          	          
FULING 	Qiaonankaifaqu	5036	100	1459	28.97	2713	53.87	834	16.56	29	0.58	1	0.02
YUZHONG 	Total	204411	100	76120	37.24	96400	47.16	31425	15.37	466	0.23	          	          
YUZHONG 	Qixinggang	22526	100	7536	33.45	10960	48.65	3977	17.66	53	0.24	          	          
YUZHONG 	Jiaochangkou	13089	100	4790	36.60	6099	46.60	2171	16.59	29	0.22	          	          
YUZHONG 	Jiefangbei	7762	100	2889	37.22	3562	45.89	1295	16.68	16	0.21	          	          
YUZHONG 	Lianglukou	11870	100	4343	36.59	5543	46.70	1949	16.42	35	0.29	          	          
YUZHONG 	Shangqingsi	19926	100	6963	34.94	9591	48.13	3325	16.69	47	0.24	          	          
YUZHONG 	Wangjiapo	10732	100	4722	44	4652	43.35	1347	12.55	11	0.10	          	          
YUZHONG 	Caiyuanba	7739	100	3379	43.66	3350	43.29	1000	12.92	10	0.13	          	          
YUZHONG 	Nanjimen	17165	100	6621	38.57	7940	46.26	2565	14.94	39	0.23	          	          
YUZHONG 	Wanglongmen	13602	100	5224	38.41	6418	47.18	1938	14.25	22	0.16	          	          
YUZHONG 	Chaotianmen	6828	100	2907	42.57	2904	42.53	1003	14.69	14	0.21	          	          
YUZHONG 	Daxigou	20184	100	6252	30.98	10226	50.66	3647	18.07	59	0.29	          	          
YUZHONG 	Daping	35742	100	13834	38.71	16942	47.40	4884	13.66	82	0.23	          	          
YUZHONG 	Hualongqiao	17246	100	6660	38.62	8213	47.62	2324	13.48	49	0.28	          	          
DADUKOU 	Total	76017	100	21345	28.08	40501	53.28	13783	18.13	388	0.51	          	          
DADUKOU 	Yuejincun	17307	100	4362	25.20	9492	54.84	3379	19.52	74	0.43	          	          
DADUKOU 	Xinshancun	11273	100	3259	28.91	5959	52.86	2020	17.92	35	0.31	          	          
DADUKOU 	Jiugongmiao	10932	100	3650	33.39	5514	50.44	1740	15.92	28	0.26	          	          
DADUKOU 	Qiezixi	9055	100	3115	34.40	4817	53.20	1106	12.21	17	0.19	          	          
DADUKOU 	Baqiao	13750	100	4069	29.59	7291	53.03	2275	16.55	115	0.84	          	          
DADUKOU 	Jiansheng	6353	100	1263	19.88	3600	56.67	1448	22.79	42	0.66	          	          
DADUKOU 	Tiaodeng	7347	100	1627	22.15	3828	52.10	1815	24.70	77	1.05	          	          
JIANGBEI 	Total	193275	100	67581	34.97	96118	49.73	28975	14.99	601	0.31	          	          
JIANGBEI 	Huaxinjie	21950	100	7756	35.33	10560	48.11	3591	16.36	43	0.20	          	          
JIANGBEI 	Jiangbeicheng	15049	100	6125	40.70	6640	44.12	2259	15.01	25	0.17	          	          
