V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11
QILIHE 	Yanjiaping	21630	11689	9941	1570	410	1160	7.26	3.51	11.67
QILIHE 	Gongjiawan	30656	16617	14039	1039	216	823	3.39	1.30	5.86
QILIHE 	Tumendun	32992	17560	15432	1687	393	1294	5.11	2.24	8.39
QILIHE 	Agan	21226	11147	10079	3588	1082	2506	16.90	9.71	24.86
QILIHE 	Hutan	3706	1995	1711	896	229	667	24.18	11.48	38.98
QILIHE 	Xiguoyuan	13417	6866	6551	2879	880	1999	21.46	12.82	30.51
QILIHE 	Weiling	9207	4745	4462	1970	524	1446	21.40	11.04	32.41
QILIHE 	Huazhaizi	12314	6339	5975	1469	400	1069	11.93	6.31	17.89
QILIHE 	Cuijiaya	16080	8405	7675	1183	338	845	7.36	4.02	11.01
QILIHE 	Pengjiaping	11496	5936	5560	1285	319	966	11.18	5.37	17.37
QILIHE 	Huangyu	8262	4360	3902	2058	635	1423	24.91	14.56	36.47
XIGU 	Total	276312	143349	132963	15056	3390	11666	5.45	2.36	8.77
XIGU 	Xianfenglu	43344	22062	21282	1438	253	1185	3.32	1.15	5.57
XIGU 	Fulilu	48615	24213	24402	1389	203	1186	2.86	0.84	4.86
XIGU 	Chenguanying	13751	7548	6203	628	214	414	4.57	2.84	6.67
XIGU 	Xigucheng	40067	20972	19095	1402	324	1078	3.5	1.54	5.65
XIGU 	Lintaojie	16607	8663	7944	858	193	665	5.17	2.23	8.37
XIGU 	Xiliugou	21083	11916	9167	1121	266	855	5.32	2.23	9.33
XIGU 	Xinanlu	9846	5154	4692	427	66	361	4.34	1.28	7.69
XIGU 	Xinhelu	2577	1308	1269	135	17	118	5.24	1.30	9.30
XIGU 	Xincheng	17483	9110	8373	1405	290	1115	8.04	3.18	13.32
XIGU 	Dachuan	4595	2314	2281	602	116	486	13.10	5.01	21.31
XIGU 	Hekou	10002	5038	4964	1015	212	803	10.15	4.21	16.18
XIGU 	Dongchuan	6285	3162	3123	472	112	360	7.51	3.54	11.53
XIGU 	Liuquan	5563	2755	2808	455	113	342	8.18	4.10	12.18
XIGU 	Xigu	17905	9237	8668	1650	471	1179	9.22	5.10	13.60
XIGU 	Chenping	15470	8247	7223	1485	379	1106	9.60	4.60	15.31
XIGU 	Jingou	3119	1650	1469	574	161	413	18.40	9.76	28.11
ANNING 	Total	170519	92611	77908	6001	1630	4371	3.52	1.76	5.61
ANNING 	Shilidian	50376	26635	23741	1189	343	846	2.36	1.29	3.56
ANNING 	Xilu	74115	41338	32777	1179	213	966	1.59	0.52	2.95
ANNING 	Shajingyi	8514	4739	3775	814	274	540	9.56	5.78	14.30
ANNING 	Shilidian	6941	3744	3197	553	147	406	7.97	3.93	12.70
ANNING 	Kongjiaya	7449	4137	3312	616	222	394	8.27	5.37	11.90
ANNING 	Diaochang	5365	2736	2629	417	104	313	7.77	3.80	11.91
ANNING 	Liujiabao	6111	3151	2960	439	94	345	7.18	2.98	11.66
ANNING 	Anningbao	7924	4166	3758	473	141	332	5.97	3.38	8.83
ANNING 	Shajingyi	3724	1965	1759	321	92	229	8.62	4.68	13.02
HONGGU 	Total	111076	60418	50658	16313	4790	11523	14.69	7.93	22.75
HONGGU 	Yaojie	46115	24942	21173	7923	2519	5404	17.18	10.10	25.52
HONGGU 	Haishiwan	28236	15137	13099	2366	609	1757	8.38	4.02	13.41
HONGGU 	Huazhuang	5020	2604	2416	883	220	663	17.59	8.45	27.44
HONGGU 	Pingan	16161	9832	6329	2121	736	1385	13.12	7.49	21.88
HONGGU 	Honggu	10108	5148	4960	1955	458	1497	19.34	8.90	30.18
HONGGU 	Heju	5436	2755	2681	1065	248	817	19.59	9	30.47
YONGDENG 	Total	352621	178736	173885	46614	12217	34397	13.22	6.84	19.78
YONGDENG 	Chengguan	32546	16956	15590	1554	371	1183	4.77	2.19	7.59
YONGDENG 	Hongcheng	17026	8135	8891	2128	472	1656	12.5	5.80	18.63
YONGDENG 	Zhongbao	19210	9961	9249	2079	511	1568	10.82	5.13	16.95
YONGDENG 	Wushengyi	12234	6283	5951	1645	445	1200	13.45	7.08	20.16
YONGDENG 	Heqiao	27603	14380	13223	2895	830	2065	10.49	5.77	15.62
YONGDENG 	Liancheng	24890	12800	12090	5771	1610	4161	23.19	12.58	34.42
YONGDENG 	Kushui	23789	11848	11941	2799	641	2158	11.77	5.41	18.07
YONGDENG 	Zhongchuan	23248	11617	11631	3874	822	3052	16.66	7.08	26.24
YONGDENG 	Qinchuan	24622	12446	12176	4404	1168	3236	17.89	9.38	26.58
YONGDENG 	Liushu	12404	6252	6152	1443	497	946	11.63	7.95	15.38
YONGDENG 	Datong	18238	9089	9149	3253	808	2445	17.84	8.89	26.72
YONGDENG 	Qingshui	5369	2722	2647	883	259	624	16.45	9.52	23.57
YONGDENG 	Dongshan	5384	2608	2776	802	213	589	14.90	8.17	21.22
YONGDENG 	Longquansi	8961	4352	4609	1124	248	876	12.54	5.70	19.01
YONGDENG 	Shuping	8649	4283	4366	1142	310	832	13.20	7.24	19.06
YONGDENG 	Gushan	17614	8836	8778	1915	496	1419	10.87	5.61	16.17
YONGDENG 	Pingcheng	10961	5634	5327	1529	418	1111	13.95	7.42	20.86
YONGDENG 	Jinzui	12727	6384	6343	1083	276	807	8.51	4.32	12.72
YONGDENG 	Minle	16439	8597	7842	2513	732	1781	15.29	8.51	22.71
YONGDENG 	Dayou	12068	6226	5842	1339	359	980	11.10	5.77	16.78
YONGDENG 	Tongyuan	11690	5811	5879	1178	343	835	10.08	5.90	14.20
YONGDENG 	Qishan	6949	3516	3433	1261	388	873	18.15	11.04	25.43
GAOLAN 	Total	116305	58650	57655	12261	3313	8948	10.54	5.65	15.52
GAOLAN 	Chengguan	12846	6625	6221	488	50	438	3.80	0.75	7.04
GAOLAN 	Xicha	25375	12652	12723	2939	738	2201	11.58	5.83	17.30
GAOLAN 	Shenchuan	14043	7088	6955	1233	360	873	8.78	5.08	12.55
GAOLAN 	Heishichuan	14701	7359	7342	1543	437	1106	10.5	5.94	15.06
GAOLAN 	Zhongxin	10042	5198	4844	1157	361	796	11.52	6.94	16.43
GAOLAN 	Zhonghe	11316	5789	5527	1544	486	1058	13.64	8.40	19.14
GAOLAN 	Shuifu	9930	4938	4992	1376	360	1016	13.86	7.29	20.35
GAOLAN 	Shidong	18052	9001	9051	1981	521	1460	10.97	5.79	16.13
YUZHONG 	Total	312095	161165	150930	40913	10279	30634	13.11	6.38	20.30
YUZHONG 	Chengguan	37867	19270	18597	3432	802	2630	9.06	4.16	14.14
YUZHONG 	Xiaguanying	14585	7681	6904	1723	406	1317	11.81	5.29	19.08
YUZHONG 	Gaoya	9515	5021	4494	1401	301	1100	14.72	5.99	24.48
YUZHONG 	Jinya	15811	7886	7925	2360	516	1844	14.93	6.54	23.27
YUZHONG 	Heping	14563	7734	6829	1826	561	1265	12.54	7.25	18.52
YUZHONG 	Gancaodian	13527	7096	6431	1943	441	1502	14.36	6.21	23.36
YUZHONG 	Qingcheng	16186	8118	8068	2252	604	1648	13.91	7.44	20.43
YUZHONG 	Laizibao	14474	7269	7205	1644	417	1227	11.36	5.74	17.03
YUZHONG 	Sanjiaocheng	18953	9694	9259	1931	458	1473	10.19	4.72	15.91
YUZHONG 	Xiaokangying	19922	10128	9794	3021	743	2278	15.16	7.34	23.26
YUZHONG 	Lianda	23688	12401	11287	3136	866	2270	13.24	6.98	20.11
YUZHONG 	Dingyuan	13331	6885	6446	1913	562	1351	14.35	8.16	20.96
YUZHONG 	Lanshan	6126	3193	2933	397	127	270	6.48	3.98	9.21
YUZHONG 	Yinshan	6936	3590	3346	921	236	685	13.28	6.57	20.47
YUZHONG 	Mapo	6503	3438	3065	611	172	439	9.40	5	14.32
YUZHONG 	Shangzhuang	6023	3210	2813	985	266	719	16.35	8.29	25.56
YUZHONG 	Xinying	14165	7476	6689	2248	525	1723	15.87	7.02	25.76
YUZHONG 	Qingshuiyi	15921	8067	7854	2393	547	1846	15.03	6.78	23.5
YUZHONG 	Longquan	8371	4467	3904	1805	466	1339	21.56	10.43	34.30
YUZHONG 	Weiying	4599	2441	2158	527	142	385	11.46	5.82	17.84
YUZHONG 	Zhonglianchuan	4575	2373	2202	710	195	515	15.52	8.22	23.39
YUZHONG 	Gongjing	5843	3037	2806	792	178	614	13.55	5.86	21.88
YUZHONG 	Kaiping	2885	1541	1344	316	78	238	10.95	5.06	17.71
YUZHONG 	Yuanzicha	6144	3193	2951	704	187	517	11.46	5.86	17.52
YUZHONG 	Shanghuacha	5709	2955	2754	997	239	758	17.46	8.09	27.52
YUZHONG 	Haxian	4054	2065	1989	602	154	448	14.85	7.46	22.52
YUZHONG 	Liangping	1819	936	883	323	90	233	17.76	9.62	26.39
JIAYUGUAN 	Total	131314	71258	60056	4987	1001	3986	3.80	1.40	6.64
JIAYUGUAN 	Shengli	23236	12276	10960	1275	261	1014	5.49	2.13	9.25
JIAYUGUAN 	Xinhua	14169	7858	6311	403	56	347	2.84	0.71	5.5
JIAYUGUAN 	Wuyi	14288	7469	6819	473	97	376	3.31	1.30	5.51
JIAYUGUAN 	Jianshe	42694	22671	20023	1737	250	1487	4.07	1.10	7.43
JIAYUGUAN 	Qianjin	15654	8628	7026	454	63	391	2.90	0.73	5.57
JIAYUGUAN 	Jingtie	3544	3092	452	124	101	23	3.5	3.27	5.09
JIAYUGUAN 	Xincheng	6088	3147	2941	67	24	43	1.10	0.76	1.46
JIAYUGUAN 	Jiayuguan	6062	3281	2781	310	123	187	5.11	3.75	6.72
JIAYUGUAN 	Wenshu	5579	2836	2743	144	26	118	2.58	0.92	4.30
JINCHUAN 	Total	163589	84771	78818	14535	3371	11164	8.89	3.98	14.16
JINCHUAN 	Binhelu	20061	10584	9477	1623	352	1271	8.09	3.33	13.41
JINCHUAN 	Lanzhoulu	11981	6546	5435	1077	270	807	8.99	4.12	14.85
JINCHUAN 	Beijinglu	12575	6419	6156	768	163	605	6.11	2.54	9.83
JINCHUAN 	Gongrenxincun	22049	11347	10702	1697	334	1363	7.70	2.94	12.74
JINCHUAN 	Xinhualu	26740	13456	13284	1241	167	1074	4.64	1.24	8.08
JINCHUAN 	Guangzhoulu	29114	15392	13722	2480	546	1934	8.52	3.55	14.09
JINCHUAN 	Ningyuanbao	23272	11971	11301	2682	680	2002	11.52	5.68	17.72
JINCHUAN 	Shuangwan	17797	9056	8741	2967	859	2108	16.67	9.49	24.12
YONGCHANG 	Total	185265	95121	90144	31874	8724	23150	17.20	9.17	25.68
YONGCHANG 	Chengguan	28256	13929	14327	4479	1006	3473	15.85	7.22	24.24
YONGCHANG 	Hexibao	42018	22194	19824	4681	1134	3547	11.14	5.11	17.89
YONGCHANG 	Xinchengzi	18069	9336	8733	4829	1441	3388	26.73	15.43	38.80
YONGCHANG 	Zhuwangbao	21028	10370	10658	2791	690	2101	13.27	6.65	19.71
YONGCHANG 	Dongzhai	14469	8197	6272	2464	911	1553	17.03	11.11	24.76
YONGCHANG 	Shuiyuan	15298	7653	7645	1800	511	1289	11.77	6.68	16.86
YONGCHANG 	Hongshanyao	17886	9023	8863	3408	916	2492	19.05	10.15	28.12
YONGCHANG 	Jiaojiazhuang	15588	7947	7641	4667	1357	3310	29.94	17.08	43.32
YONGCHANG 	Liuba	9396	4821	4575	2081	586	1495	22.15	12.16	32.68
YONGCHANG 	Nanba	3257	1651	1606	674	172	502	20.69	10.42	31.26
BAIYIN 	Total	220997	116791	104206	17239	4458	12781	7.80	3.82	12.27
BAIYIN 	Renminlu	40008	21877	18131	2167	885	1282	5.42	4.05	7.07
BAIYIN 	Gongyuanlu	53030	27918	25112	3517	823	2694	6.63	2.95	10.73
BAIYIN 	Silonglu	35970	18713	17257	2140	409	1731	5.95	2.19	10.03
BAIYIN 	Gongnonglu	34747	18420	16327	1781	374	1407	5.13	2.03	8.62
BAIYIN 	Shuichuan	19432	9761	9671	2408	626	1782	12.39	6.41	18.43
BAIYIN 	Wangxian	10929	6097	4832	1093	320	773	10	5.25	16
BAIYIN 	Silong	7824	3938	3886	992	182	810	12.68	4.62	20.84
BAIYIN 	Qiangwan	9115	5134	3981	1403	347	1056	15.39	6.76	26.53
BAIYIN 	Wuchuan	9942	4933	5009	1738	492	1246	17.48	9.97	24.88
PINGCHUAN 	Total	134432	70668	63764	14225	3721	10504	10.58	5.27	16.47
PINGCHUAN 	Baojilu	37405	19796	17609	2919	661	2258	7.80	3.34	12.82
PINGCHUAN 	Dianlilu	8335	4512	3823	446	114	332	5.35	2.53	8.68
PINGCHUAN 	Honghuilu	17614	10204	7410	1990	652	1338	11.30	6.39	18.06
PINGCHUAN 	Wangjiashan	11718	6373	5345	1419	413	1006	12.11	6.48	18.82
PINGCHUAN 	Shuiquan	7846	4016	3830	801	236	565	10.21	5.88	14.75
PINGCHUAN 	Doucheng	13294	6608	6686	940	254	686	7.07	3.84	10.26
PINGCHUAN 	Baoji	8369	4152	4217	1009	255	754	12.06	6.14	17.88
PINGCHUAN 	Gonghe	12224	6041	6183	1151	267	884	9.42	4.42	14.30
PINGCHUAN 	Huangqiao	7843	3947	3896	1359	343	1016	17.33	8.69	26.08
PINGCHUAN 	Zhongtian	5209	2649	2560	1399	347	1052	26.86	13.10	41.09
PINGCHUAN 	Fuxing	4575	2370	2205	792	179	613	17.31	7.55	27.80
JINGYUAN 	Total	317304	162067	155237	16259	4930	11329	5.12	3.04	7.30
JINGYUAN 	Chengguan	30787	17304	13483	2236	910	1326	7.26	5.26	9.83
JINGYUAN 	Pingbao	13087	6631	6456	1065	282	783	8.14	4.25	12.13
JINGYUAN 	Beiwan	21968	10856	11112	1745	568	1177	7.94	5.23	10.59
JINGYUAN 	Zhongbao	7217	3607	3610	283	102	181	3.92	2.83	5.01
JINGYUAN 	Mitan	16405	8126	8279	944	240	704	5.75	2.95	8.5
JINGYUAN 	Santan	14787	7405	7382	383	115	268	2.59	1.55	3.63
JINGYUAN 	Wulan	22638	11429	11209	395	85	310	1.74	0.74	2.77
JINGYUAN 	Dongwan	30651	15281	15370	1534	484	1050	5	3.17	6.83
JINGYUAN 	Dalu	13259	6552	6707	1319	350	969	9.95	5.34	14.45
JINGYUAN 	Xinglong	9058	4646	4412	586	142	444	6.47	3.06	10.06
JINGYUAN 	Shuanglong	9931	5083	4848	198	40	158	1.99	0.79	3.26
JINGYUAN 	Shimen	11747	6089	5658	231	69	162	1.97	1.13	2.86
JINGYUAN 	Liuchuan	13026	6592	6434	260	77	183	2	1.17	2.84
JINGYUAN 	Gaowan	16524	8450	8074	752	247	505	4.55	2.92	6.25
JINGYUAN 	Jingan	9065	4658	4407	679	215	464	7.49	4.62	10.53
JINGYUAN 	Wuhe	19226	9756	9470	147	64	83	0.76	0.66	0.88
JINGYUAN 	Dongsheng	13857	7004	6853	347	116	231	2.5	1.66	3.37
JINGYUAN 	Beitan	23836	12117	11719	1721	426	1295	7.22	3.52	11.05
JINGYUAN 	Yongxin	8001	4115	3886	153	40	113	1.91	0.97	2.91
JINGYUAN 	Ruoli	6430	3364	3066	623	147	476	9.69	4.37	15.53
JINGYUAN 	Caoxian	5804	3002	2802	658	211	447	11.34	7.03	15.95
HUINING 	Total	376463	191665	184798	47161	12306	34855	12.53	6.42	18.86
HUINING 	Huishi	15074	7471	7603	1405	176	1229	9.32	2.36	16.16
HUINING 	Guochengyi	21249	10597	10652	3023	721	2302	14.23	6.80	21.61
HUINING 	Dingjiagou	14559	7483	7076	899	292	607	6.17	3.90	8.58
HUINING 	Zhongchuan	10992	5583	5409	1776	444	1332	16.16	7.95	24.63
HUINING 	Xintianbaohuizu	8829	4477	4352	4138	1175	2963	46.87	26.25	68.08
HUINING 	Houjiachuan	8972	4560	4412	537	188	349	5.99	4.12	7.91
HUINING 	Dangjiaxian	12740	6580	6160	707	185	522	5.55	2.81	8.47
HUINING 	Yangyaji	15167	7810	7357	1181	316	865	7.79	4.05	11.76
HUINING 	Qingjiangyi	6308	3229	3079	1783	478	1305	28.27	14.80	42.38
HUINING 	Laojunpo	14572	7417	7155	472	135	337	3.24	1.82	4.71
HUINING 	Taipingdian	8490	4340	4150	795	258	537	9.36	5.94	12.94
HUINING 	Zhaijiasuo	14316	7407	6909	2648	815	1833	18.5	11	26.53
HUINING 	Taohuashan	11579	5805	5774	1626	492	1134	14.04	8.48	19.64
HUINING 	Chaijiamen	10330	5194	5136	1210	309	901	11.71	5.95	17.54
HUINING 	Wangjiamiao	6112	3148	2964	791	208	583	12.94	6.61	19.67
HUINING 	Baliwan	13116	6592	6524	2505	607	1898	19.10	9.21	29.09
HUINING 	Pingtouchuan	9313	4791	4522	1646	414	1232	17.67	8.64	27.24
HUINING 	Hanjiaji	12351	6238	6113	2661	618	2043	21.54	9.91	33.42
HUINING 	Zhangli	6842	3555	3287	769	212	557	11.24	5.96	16.95
HUINING 	Dagou	9315	4776	4539	1156	322	834	12.41	6.74	18.37
HUINING 	Sifangwu	12789	6598	6191	1380	400	980	10.79	6.06	15.83
HUINING 	Gangouyi	15646	7932	7714	571	139	432	3.65	1.75	5.60
HUINING 	Hanjiacha	15261	7994	7267	1507	341	1166	9.87	4.27	16.05
HUINING 	Tumenxian	6778	3478	3300	1441	381	1060	21.26	10.95	32.12
HUINING 	Xinyuan	7659	4016	3643	2106	569	1537	27.5	14.17	42.19
HUINING 	Liujiazhaizi	13337	6894	6443	1642	453	1189	12.31	6.57	18.45
HUINING 	Caotan	8475	4288	4187	60	16	44	0.71	0.37	1.05
HUINING 	Tugaoshan	6197	3176	3021	671	199	472	10.83	6.27	15.62
HUINING 	Baicaoyuan	14747	7415	7332	770	202	568	5.22	2.72	7.75
HUINING 	Hepan	15304	7660	7644	2021	481	1540	13.21	6.28	20.15
HUINING 	Touzhaizi	15027	7557	7470	809	231	578	5.38	3.06	7.74
HUINING 	Xinzhuang	9003	4524	4479	1505	326	1179	16.72	7.21	26.32
HUINING 	Yuanbian	6014	3080	2934	950	203	747	15.80	6.59	25.46
JINGTAI 	Total	159845	80311	79534	15078	4003	11075	9.43	4.98	13.92
JINGTAI 	Yitiaoshan	36651	18479	18172	2475	415	2060	6.75	2.25	11.34
JINGTAI 	Luyang	17936	8899	9037	2368	713	1655	13.20	8.01	18.31
JINGTAI 	Shangshawo	4975	2501	2474	670	224	446	13.47	8.96	18.03
JINGTAI 	Xiquan	12409	6193	6216	923	252	671	7.44	4.07	10.79
JINGTAI 	Zhongquan	11022	5606	5416	1161	318	843	10.53	5.67	15.56
JINGTAI 	Zhenglu	13622	6887	6735	769	198	571	5.65	2.87	8.48
JINGTAI 	Daan	3387	1731	1656	571	159	412	16.86	9.19	24.88
JINGTAI 	Sitan	12928	6508	6420	1359	429	930	10.51	6.59	14.49
JINGTAI 	Badaoquan	6554	3299	3255	839	231	608	12.80	7	18.68
JINGTAI 	Caowotan	10959	5432	5527	1024	247	777	9.34	4.55	14.06
JINGTAI 	Wufo	9974	4944	5030	792	236	556	7.94	4.77	11.05
JINGTAI 	Hongshui	4164	2161	2003	502	143	359	12.06	6.62	17.92
JINGTAI 	Sigeshan	7259	3676	3583	731	169	562	10.07	4.60	15.69
JINGTAI 	Manshuitan	8005	3995	4010	894	269	625	11.17	6.73	15.59
QINCHENG 	Total	448808	231961	216847	70859	20664	50195	15.79	8.91	23.15
QINCHENG 	Dacheng	17612	9843	7769	981	385	596	5.57	3.91	7.67
QINCHENG 	Qilidun	38552	20381	18171	1340	196	1144	3.48	0.96	6.30
QINCHENG 	Dongguan	16073	7898	8175	539	66	473	3.35	0.84	5.79
QINCHENG 	Zhongcheng	11910	5996	5914	993	223	770	8.34	3.72	13.02
QINCHENG 	Xiguan	23067	11540	11527	1158	183	975	5.02	1.59	8.46
QINCHENG 	Shimaping	25712	13007	12705	946	196	750	3.68	1.51	5.90
QINCHENG 	Tianshuijun	23445	12472	10973	555	78	477	2.37	0.63	4.35
QINCHENG 	Lver	8911	4554	4357	1468	448	1020	16.47	9.84	23.41
QINCHENG 	Huancheng	8480	4365	4115	909	234	675	10.72	5.36	16.40
QINCHENG 	Yuquan	10049	5144	4905	1650	592	1058	16.42	11.51	21.57
QINCHENG 	Zaojiao	14731	7572	7159	3028	960	2068	20.56	12.68	28.89
QINCHENG 	Zhongliang	12183	6349	5834	3121	1099	2022	25.62	17.31	34.66
QINCHENG 	Taijing	19925	10236	9689	3581	1012	2569	17.97	9.89	26.51
QINCHENG 	Xikou	16503	8559	7944	2647	760	1887	16.04	8.88	23.75
QINCHENG 	Guanzi	16672	8658	8014	4970	1708	3262	29.81	19.73	40.70
QINCHENG 	Tielu	7230	3770	3460	1255	356	899	17.36	9.44	25.98
QINCHENG 	Qinling	9707	4977	4730	1680	486	1194	17.31	9.76	25.24
QINCHENG 	Mudan	17516	9015	8501	3022	863	2159	17.25	9.57	25.40
QINCHENG 	Yangjiasi	9697	5068	4629	2336	549	1787	24.09	10.83	38.60
QINCHENG 	Huaqi	15296	7857	7439	4522	1263	3259	29.56	16.07	43.81
QINCHENG 	Tianshui	18956	9620	9336	3679	994	2685	19.41	10.33	28.76
QINCHENG 	Pingnan	25326	12947	12379	4718	1378	3340	18.63	10.64	26.98
QINCHENG 	Dianzhen	9700	5070	4630	2817	802	2015	29.04	15.82	43.52
QINCHENG 	Qishou	14306	7258	7048	3430	987	2443	23.98	13.60	34.66
QINCHENG 	Niangniangba	13272	6989	6283	3194	1074	2120	24.07	15.37	33.74
QINCHENG 	Lizi	5104	2763	2341	492	204	288	9.64	7.38	12.30
QINCHENG 	Damen	13307	6877	6430	3918	1154	2764	29.44	16.78	42.99
QINCHENG 	Wangchuan	18176	9290	8886	5071	1482	3589	27.90	15.95	40.39
QINCHENG 	Sucheng	7390	3886	3504	2839	932	1907	38.42	23.98	54.42
BEIDAO 	Total	401306	207141	194165	48188	14306	33882	12.01	6.91	17.45
BEIDAO 	Daobei	14187	7394	6793	967	158	809	6.82	2.14	11.91
BEIDAO 	Daonan	20677	10618	10059	731	132	599	3.54	1.24	5.95
BEIDAO 	Qiaonan	24569	12643	11926	747	105	642	3.04	0.83	5.38
BEIDAO 	Zhaizi	9527	4818	4709	1067	289	778	11.20	6	16.52
BEIDAO 	Shetang	23055	11739	11316	2902	836	2066	12.59	7.12	18.26
BEIDAO 	Mapaoquan	40639	20888	19751	6163	1722	4441	15.17	8.24	22.48
BEIDAO 	Weinan	27374	14147	13227	1499	437	1062	5.48	3.09	8.03
BEIDAO 	Shifo	25526	12773	12753	3564	964	2600	13.96	7.55	20.39
BEIDAO 	Zhongtan	18262	9238	9024	1092	279	813	5.98	3.02	9.01
BEIDAO 	Xishanping	10432	5216	5216	1616	419	1197	15.49	8.03	22.95
BEIDAO 	Nanhechuan	9651	4968	4683	1072	314	758	11.11	6.32	16.19
BEIDAO 	Xinyang	17390	9009	8381	1334	376	958	7.67	4.17	11.43
BEIDAO 	Fenghuang	6973	3671	3302	1935	613	1322	27.75	16.70	40.04
BEIDAO 	Wulong	12267	6301	5966	1535	485	1050	12.51	7.70	17.60
BEIDAO 	Hupo	8679	4479	4200	1545	470	1075	17.80	10.49	25.60
BEIDAO 	Dongcha	4788	2616	2172	1332	505	827	27.82	19.30	38.08
BEIDAO 	Liyuan	5340	2830	2510	799	279	520	14.96	9.86	20.72
BEIDAO 	Wuzhai	8427	4455	3972	2210	791	1419	26.23	17.76	35.73
BEIDAO 	Yuanlong	13881	7278	6603	1260	408	852	9.08	5.61	12.90
BEIDAO 	Boyang	15034	7689	7345	1729	526	1203	11.5	6.84	16.38
BEIDAO 	Ershilipu	34898	18023	16875	5491	1485	4006	15.73	8.24	23.74
BEIDAO 	Ganquan	21156	11070	10086	3406	1088	2318	16.10	9.83	22.98
BEIDAO 	Jiezi	14251	7346	6905	767	283	484	5.38	3.85	7.01
BEIDAO 	Maijishan	5707	3094	2613	819	381	438	14.35	12.31	16.76
BEIDAO 	Dangchuan	4204	2358	1846	1274	479	795	30.30	20.31	43.07
BEIDAO 	Liqiao	4412	2480	1932	1332	482	850	30.19	19.44	44
QINGSHUI 	Total	195750	100172	95578	54170	17104	37066	27.67	17.07	38.78
QINGSHUI 	Yongqing	18385	9589	8796	1729	462	1267	9.40	4.82	14.40
QINGSHUI 	Shanggui	13837	7012	6825	4600	1562	3038	33.24	22.28	44.51
QINGSHUI 	Baisha	11449	5795	5654	5118	1718	3400	44.70	29.65	60.13
QINGSHUI 	Hongbao	8932	4599	4333	2950	981	1969	33.03	21.33	45.44
QINGSHUI 	Xiaoquan	4175	2136	2039	882	291	591	21.13	13.62	28.98
QINGSHUI 	Taiping	4204	2264	1940	1160	473	687	27.59	20.89	35.41
QINGSHUI 	Baituo	7178	3675	3503	1001	272	729	13.95	7.40	20.81
