V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14
LIXIA 	Total	145867	100	40405	27.70	86723	59.45	18372	12.60	367	0.25	          	          
LIXIA 	Jiefanglu	9146	100	2438	26.66	5373	58.75	1314	14.37	21	0.23	          	          
LIXIA 	Silijie	13324	100	3518	26.40	8155	61.21	1617	12.14	34	0.26	          	          
LIXIA 	Baotuquan	10806	100	3046	28.19	6228	57.63	1504	13.92	28	0.26	          	          
LIXIA 	Quanchenglu	4896	100	1690	34.52	2582	52.74	616	12.58	8	0.16	          	          
LIXIA 	Dongmen	9677	100	2894	29.91	5432	56.13	1334	13.79	17	0.18	          	          
LIXIA 	Dongguan	14095	100	4385	31.11	8149	57.81	1540	10.93	21	0.15	          	          
LIXIA 	Jianzhuxincun	14516	100	4050	27.90	8437	58.12	1999	13.77	30	0.21	          	          
LIXIA 	Wenhuadonglu	19940	100	5312	26.64	12342	61.90	2249	11.28	37	0.19	          	          
LIXIA 	Hepinglu	10021	100	2715	27.09	6158	61.45	1125	11.23	23	0.23	          	          
LIXIA 	Dianliuxincun	10288	100	2540	24.69	6316	61.39	1396	13.57	36	0.35	          	          
LIXIA 	Yaojia	29158	100	7817	26.81	17551	60.19	3678	12.61	112	0.38	          	          
JINAN SHIZHONG 	Total	170556	100	46335	27.17	101529	59.53	22214	13.02	477	0.28	1	          
JINAN SHIZHONG 	Ganshiqiao	9069	100	2307	25.44	5223	57.59	1514	16.69	25	0.28	          	          
JINAN SHIZHONG 	Jingerlu	2784	100	890	31.97	1450	52.08	438	15.73	6	0.22	          	          
JINAN SHIZHONG 	Guanyijie	3261	100	998	30.60	1835	56.27	423	12.97	5	0.15	          	          
JINAN SHIZHONG 	Weijiazhuang	4320	100	1273	29.47	2547	58.96	493	11.41	7	0.16	          	          
JINAN SHIZHONG 	Daguanyuan	4096	100	1072	26.17	2359	57.59	650	15.87	15	0.37	          	          
JINAN SHIZHONG 	Jingqilu	3163	100	715	22.61	1905	60.23	538	17.01	5	0.16	          	          
JINAN SHIZHONG 	Chalujie	3898	100	1025	26.30	2469	63.34	396	10.16	8	0.21	          	          
JINAN SHIZHONG 	Silicun	9713	100	2732	28.13	5689	58.57	1270	13.08	22	0.23	          	          
JINAN SHIZHONG 	Luoyuan	10342	100	3242	31.35	5611	54.25	1466	14.18	23	0.22	          	          
JINAN SHIZHONG 	Wangguanzhuang	12398	100	3621	29.21	7595	61.26	1167	9.41	15	0.12	          	          
JINAN SHIZHONG 	Erqixincun	11469	100	3232	28.18	6583	57.40	1634	14.25	20	0.17	          	          
JINAN SHIZHONG 	Liulishan	14000	100	4519	32.28	8323	59.45	1139	8.14	19	0.14	          	          
JINAN SHIZHONG 	Qilishan	12082	100	3594	29.75	7326	60.64	1149	9.51	13	0.11	          	          
JINAN SHIZHONG 	Yuhanlu	6800	100	2589	38.07	3685	54.19	516	7.59	10	0.15	          	          
JINAN SHIZHONG 	Shunyulu	12805	100	4191	32.73	7465	58.30	1136	8.87	13	0.10	          	          
JINAN SHIZHONG 	Qixian	18353	100	4249	23.15	11649	63.47	2391	13.03	64	0.35	          	          
